station_observations
Rain_Tot, Solar_Avg, WindDir_Std, Solar_Std, WS_Avg, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
None, 0.0, 31.97, 0.0, 2.058, 0.709, 824.216, 8.49, 2012-07-07 03:30:00, 49.61, 201.0, 14.26
None, 0.0, 11.22, 0.0, 4.426, 1.201, 824.15, 7.707, 2012-07-07 03:45:00, 56.02, 196.1, 12.81
None, 0.0, 11.06, 0.0, 4.846, 0.744, 824.146, 6.925, 2012-07-07 04:00:00, 59.05, 203.9, 12.95
None, 0.0, 9.66, 0.0, 5.055, 0.628, 824.487, 7.071, 2012-07-07 04:15:00, 58.44, 205.7, 12.67
None, 0.0, 15.04, 0.0, 3.483, 0.684, 824.462, 7.611, 2012-07-07 04:30:00, 55.27, 193.6, 12.76
None, 0.0, 12.14, 0.0, 3.52, 0.508, 824.599, 7.782, 2012-07-07 04:45:00, 53.91, 199.2, 13.42
None, 1.259, 10.69, 1.836, 4.042, 0.493, 824.771, 9.12, 2012-07-07 05:00:00, 48.59, 194.3, 12.37
None, 7.638, 10.54, 2.975, 3.402, 0.522, 824.831, 7.706, 2012-07-07 05:15:00, 55.24, 203.4, 12.64
None, 17.88, 25.55, 3.267, 2.459, 0.533, 824.832, 6.975, 2012-07-07 05:30:00, 58.24, 206.1, 12.95
None, 28.34, 18.25, 3.077, 2.439, 0.345, 824.838, 6.684, 2012-07-07 05:45:00, 58.89, 211.7, 13.61
None, 40.59, 12.58, 3.214, 2.473, 0.207, 824.859, 7.131, 2012-07-07 06:00:00, 56.16, 244.0, 14.03
None, 49.56, 8.65, 2.771, 2.485, 0.22, 825.003, 7.426, 2012-07-07 06:15:00, 55.65, 225.9, 13.04
None, 59.68, 10.11, 2.785, 2.365, 0.234, 824.999, 7.132, 2012-07-07 06:30:00, 57.66, 228.2, 13.58
None, 72.44, 16.49, 3.894, 2.265, 0.332, 825.003, 8.35, 2012-07-07 06:45:00, 54.19, 207.6, 13.11
None, 82.4, 18.67, 2.524, 2.243, 0.288, 824.992, 9.28, 2012-07-07 07:00:00, 50.88, 182.2, 12.83
None, 204.6, 128.8, 87.7, 0.401, 0.53, 825.109, 8.98, 2012-07-07 07:15:00, 54.35, 102.2, 12.75
None, 304.5, 144.0, 11.99, 0.366, 0.274, 825.096, 8.68, 2012-07-07 07:30:00, 54.38, 211.2, 13.06
None, 354.2, 29.56, 13.39, 0.822, 0.282, 825.231, 8.19, 2012-07-07 07:45:00, 56.97, 241.8, 12.81
None, 402.3, 7.363, 17.03, 1.557, 0.304, 825.298, 7.8, 2012-07-07 08:00:00, 57.62, 246.5, 13.25
None, 456.6, 12.63, 17.25, 1.834, 0.43, 825.367, 7.898, 2012-07-07 08:15:00, 58.23, 231.2, 12.87
None, 497.0, 15.03, 7.469, 1.961, 0.362, 825.293, 7.896, 2012-07-07 08:30:00, 58.33, 235.5, 13.65
None, 533.6, 17.98, 11.3, 1.867, 0.531, 825.263, 8.52, 2012-07-07 08:45:00, 56.35, 222.7, 13.5
None, 572.1, 12.55, 9.68, 2.028, 0.354, 825.38, 8.12, 2012-07-07 09:00:00, 60.47, 227.6, 13.59
None, 608.0, 16.3, 10.59, 1.905, 0.344, 825.364, 8.7, 2012-07-07 09:15:00, 57.47, 232.5, 13.26
None, 644.3, 17.2, 11.48, 2.285, 0.36, 825.428, 9.43, 2012-07-07 09:30:00, 55.18, 215.9, 12.82
None, 680.5, 13.13, 10.53, 2.631, 0.656, 825.767, 8.89, 2012-07-07 09:45:00, 56.88, 201.1, 13.51
None, 713.6, 20.08, 9.89, 3.068, 0.755, 825.767, 10.65, 2012-07-07 10:00:00, 49.49, 194.1, 12.54
None, 746.4, 8.71, 8.94, 3.113, 0.51, 825.631, 10.16, 2012-07-07 10:15:00, 51.43, 186.7, 13.23
None, 776.3, 9.89, 8.48, 3.694, 0.603, 825.665, 10.6, 2012-07-07 10:30:00, 49.42, 180.9, 13.71
None, 803.0, 7.937, 8.15, 3.761, 0.442, 825.562, 10.65, 2012-07-07 10:45:00, 45.94, 187.7, 13.5
None, 824.0, 18.32, 7.046, 3.608, 0.627, 825.699, 11.45, 2012-07-07 11:00:00, 41.99, 182.0, 13.4
None, 848.0, 16.46, 5.879, 3.356, 0.496, 825.699, 11.53, 2012-07-07 11:15:00, 41.27, 185.0, 13.18
None, 867.0, 6.087, 6.282, 3.549, 0.421, 825.937, 9.97, 2012-07-07 11:30:00, 53.58, 198.9, 13.46
None, 889.0, 20.38, 7.848, 3.663, 0.646, 825.971, 11.48, 2012-07-07 11:45:00, 43.56, 187.8, 14.33
None, 890.0, 17.91, 12.08, 3.568, 0.816, 826.04, 10.21, 2012-07-07 12:00:00, 53.82, 206.6, 13.59
None, 908.0, 12.0, 7.469, 3.556, 0.447, 825.937, 10.43, 2012-07-07 12:15:00, 56.41, 201.5, 12.8
None, 914.0, 21.37, 8.9, 3.81, 0.685, 826.04, 11.09, 2012-07-07 12:30:00, 53.78, 213.0, 12.82
None, 910.0, 12.42, 5.65, 3.614, 0.439, 826.04, 10.26, 2012-07-07 12:45:00, 54.29, 207.2, 12.67
None, 919.0, 16.92, 5.899, 3.545, 0.499, 826.04, 10.75, 2012-07-07 13:00:00, 57.26, 208.2, 13.51
None, 911.0, 9.81, 14.18, 4.21, 0.817, 826.176, 13.23, 2012-07-07 13:15:00, 51.06, 218.4, 13.37
None, 919.0, 12.91, 5.351, 3.433, 0.432, 826.04, 11.24, 2012-07-07 13:30:00, 50.27, 214.7, 12.54
None, 919.0, 12.27, 3.676, 4.503, 0.788, 826.176, 11.14, 2012-07-07 13:45:00, 54.81, 225.7, 14.53
None, 912.0, 10.02, 5.677, 4.62, 0.756, 826.04, 10.41, 2012-07-07 14:00:00, 56.1, 219.0, 14.43
None, 875.0, 9.31, 5.654, 3.682, 0.477, 826.176, 10.36, 2012-07-07 14:15:00, 58.73, 211.5, 13.41
None, 867.0, 9.09, 2.026, 4.1, 0.81, 826.108, 10.36, 2012-07-07 14:30:00, 57.84, 210.9, 14.38
None, 869.0, 9.74, 3.544, 3.539, 0.543, 826.176, 10.58, 2012-07-07 14:45:00, 53.89, 216.2, 13.28
None, 843.0, 14.09, 10.57, 3.586, 0.265, 826.108, 10.09, 2012-07-07 15:00:00, 58.55, 217.0, 13.18
None, 817.0, 11.22, 7.305, 3.562, 0.296, 826.38, 9.82, 2012-07-07 15:15:00, 59.03, 221.9, 13.15
None, 797.2, 10.64, 5.065, 3.038, 0.35, 826.244, 10.65, 2012-07-07 15:30:00, 58.28, 216.7, 13.19
None, 774.3, 11.64, 6.298, 3.605, 0.487, 826.244, 10.99, 2012-07-07 15:45:00, 52.35, 208.0, 13.59
None, 747.3, 6.516, 9.19, 4.237, 0.428, 826.04, 11.09, 2012-07-07 16:00:00, 51.7, 199.7, 13.61
None, 709.9, 12.8, 9.6, 3.767, 0.395, 826.04, 10.19, 2012-07-07 16:15:00, 57.4, 212.5, 13.51
None, 676.9, 16.85, 12.31, 3.741, 0.311, 826.04, 10.41, 2012-07-07 16:30:00, 53.65, 219.1, 13.25
None, 642.8, 12.74, 8.89, 4.031, 0.425, 826.04, 10.02, 2012-07-07 16:45:00, 54.19, 208.7, 13.41
None, 603.5, 13.68, 10.42, 3.798, 0.435, 826.005, 10.75, 2012-07-07 17:00:00, 50.27, 212.3, 13.05
None, 566.0, 11.89, 10.51, 3.917, 0.333, 825.903, 10.11, 2012-07-07 17:15:00, 53.37, 208.4, 13.56
None, 527.3, 10.33, 12.57, 4.024, 0.431, 826.244, 9.97, 2012-07-07 17:30:00, 51.7, 214.3, 13.84
None, 479.0, 10.53, 10.89, 4.011, 0.306, 826.005, 9.99, 2012-07-07 17:45:00, 50.1, 213.2, 13.74
None, 437.7, 9.6, 10.8, 3.769, 0.284, 825.631, 9.43, 2012-07-07 18:00:00, 58.15, 221.6, 13.71
None, 405.5, 4.477, 12.26, 3.307, 0.448, 825.528, 10.7, 2012-07-07 18:15:00, 50.41, 213.7, 13.02
None, 365.4, 8.35, 10.57, 3.986, 0.525, 826.04, 11.48, 2012-07-07 18:30:00, 49.15, 226.6, 13.77
None, 322.4, 14.04, 13.81, 4.037, 0.882, 826.04, 11.97, 2012-07-07 18:45:00, 46.73, 225.9, 13.72
None, 281.1, 14.89, 11.61, 3.798, 0.629, 826.04, 10.6, 2012-07-07 19:00:00, 54.7, 218.9, 12.82
None, 241.7, 8.8, 11.75, 3.682, 0.532, 825.767, 10.7, 2012-07-07 19:15:00, 51.91, 222.0, 13.3
None, 202.2, 11.98, 10.82, 3.964, 0.771, 826.005, 10.41, 2012-07-07 19:30:00, 55.66, 225.9, 12.9
None, 168.4, 12.24, 9.73, 4.104, 0.453, 825.29, 10.31, 2012-07-07 19:45:00, 52.28, 233.1, 13.41
None, 131.9, 5.765, 11.71, 3.797, 0.421, 825.631, 10.16, 2012-07-07 20:00:00, 53.72, 238.5, 13.3
None, 49.46, 19.47, 9.64, 3.695, 1.002, 825.562, 11.72, 2012-07-07 20:15:00, 47.68, 234.5, 11.88
None, 36.35, 27.45, 2.3, 2.348, 0.396, 825.596, 10.04, 2012-07-07 20:30:00, 53.03, 202.4, 13.0
None, 27.59, 27.7, 2.853, 2.055, 0.43, 825.434, 9.87, 2012-07-07 20:45:00, 55.49, 233.3, 13.66
None, 18.18, 9.02, 3.028, 4.043, 1.093, 825.597, 10.13, 2012-07-07 21:00:00, 52.26, 245.2, 13.55
None, 7.751, 7.539, 3.015, 4.779, 0.372, 825.619, 10.13, 2012-07-07 21:15:00, 52.19, 244.6, 13.04
None, 0.67, 7.07, 0.954, 4.385, 0.371, 825.498, 10.04, 2012-07-07 21:30:00, 51.86, 244.4, 13.28
None, 0.0, 5.912, 0.0, 5.247, 0.518, 825.775, 9.75, 2012-07-07 21:45:00, 53.15, 246.4, 13.24
None, 0.0, 4.752, 0.0, 5.046, 0.507, 825.776, 9.17, 2012-07-07 22:00:00, 55.37, 245.7, 13.11
None, 0.0, 8.78, 0.0, 3.683, 0.781, 825.776, 8.97, 2012-07-07 22:15:00, 56.53, 243.2, 13.6
None, 0.0, 12.28, 0.0, 2.273, 0.339, 825.776, 8.82, 2012-07-07 22:30:00, 57.96, 234.1, 13.22
None, 0.0, 15.44, 0.0, 2.576, 0.597, 825.776, 8.82, 2012-07-07 22:45:00, 58.3, 237.7, 13.42
None, 0.0, 13.45, 0.0, 2.436, 0.423, 825.776, 8.68, 2012-07-07 23:00:00, 59.39, 220.9, 13.45
None, 0.0, 21.16, 0.0, 2.775, 0.576, 825.639, 9.31, 2012-07-07 23:15:00, 55.51, 206.1, 12.76
None, 0.0, 10.5, 0.0, 3.304, 0.273, 825.639, 9.36, 2012-07-07 23:30:00, 54.65, 195.9, 12.83
None, 0.0, 8.48, 0.0, 2.988, 0.315, 825.776, 8.73, 2012-07-07 23:45:00, 57.42, 205.2, 12.96
None, 0.0, 11.26, 0.0, 2.638, 0.401, 825.742, 8.48, 2012-07-08 00:00:00, 58.64, 206.0, 12.91
None, 0.0, 10.56, 0.0, 3.253, 0.26, 825.639, 9.9, 2012-07-08 00:15:00, 52.47, 210.5, 12.96
None, 0.0, 10.38, 0.0, 2.646, 0.5, 825.742, 9.34, 2012-07-08 00:30:00, 54.82, 213.4, 13.18
None, 0.0, 7.155, 0.0, 2.027, 0.434, 825.742, 8.68, 2012-07-08 00:45:00, 56.6, 209.7, 13.85
None, 0.0, 12.93, 0.0, 2.113, 0.363, 825.707, 9.09, 2012-07-08 01:00:00, 55.68, 207.7, 12.58
None, 0.0, 9.21, 0.0, 2.192, 0.374, 825.707, 9.26, 2012-07-08 01:15:00, 55.23, 207.9, 12.86
None, 0.0, 13.78, 0.0, 2.19, 0.21, 825.571, 8.85, 2012-07-08 01:30:00, 57.11, 212.9, 12.94
None, 0.0, 13.7, 0.0, 2.088, 0.189, 825.707, 9.07, 2012-07-08 01:45:00, 55.57, 211.7, 13.32
None, 0.0, 11.25, 0.0, 2.263, 0.157, 825.707, 9.21, 2012-07-08 02:00:00, 55.37, 210.3, 12.55
None, 0.0, 12.56, 0.0, 2.3, 0.258, 825.571, 9.46, 2012-07-08 02:15:00, 54.79, 209.6, 13.04
None, 0.0, 13.35, 0.0, 2.031, 0.477, 825.571, 8.68, 2012-07-08 02:30:00, 57.45, 219.6, 13.27
None, 0.0, 25.79, 0.0, 2.438, 0.437, 825.571, 8.85, 2012-07-08 02:45:00, 57.96, 206.0, 12.78
None, 0.0, 17.43, 0.0, 2.341, 0.423, 825.571, 9.85, 2012-07-08 03:00:00, 54.28, 199.4, 12.22
None, 0.0, 11.87, 0.0, 2.422, 0.234, 825.571, 8.92, 2012-07-08 03:15:00, 58.78, 195.5, 12.83
None, 0.0, 14.28, 0.0, 2.402, 0.447, 825.571, 8.78, 2012-07-08 03:30:00, 59.12, 202.2, 12.49
None, 0.0, 17.62, 0.0, 2.194, 0.286, 825.571, 9.17, 2012-07-08 03:45:00, 57.86, 199.6, 12.35
None, 0.0, 19.03, 0.0, 1.951, 0.32, 825.503, 9.07, 2012-07-08 04:00:00, 57.25, 214.2, 12.68
None, 0.0, 20.47, 0.0, 2.209, 0.23, 825.503, 8.87, 2012-07-08 04:15:00, 59.19, 208.6, 12.26
None, 0.0, 16.61, 0.0, 2.205, 0.437, 825.367, 8.92, 2012-07-08 04:30:00, 58.27, 202.2, 12.3
None, 0.0, 15.65, 0.0, 2.31, 0.234, 825.368, 8.48, 2012-07-08 04:45:00, 58.51, 209.8, 12.35
None, 1.439, 21.29, 1.535, 1.596, 0.22, 825.367, 7.947, 2012-07-08 05:00:00, 60.69, 222.7, 13.28
None, 8.8, 13.16, 2.346, 2.019, 0.273, 825.373, 7.656, 2012-07-08 05:15:00, 61.37, 225.4, 13.17
None, 17.04, 14.02, 2.472, 1.951, 0.177, 825.242, 8.24, 2012-07-08 05:30:00, 60.56, 215.8, 12.43
None, 25.48, 9.44, 2.885, 2.248, 0.329, 825.391, 8.49, 2012-07-08 05:45:00, 59.67, 213.3, 12.7
None, 35.37, 9.79, 3.191, 2.351, 0.271, 825.248, 8.73, 2012-07-08 06:00:00, 59.19, 217.4, 12.12
None, 45.63, 9.43, 2.957, 2.219, 0.197, 825.236, 9.24, 2012-07-08 06:15:00, 55.64, 207.5, 12.68
None, 56.19, 11.25, 3.092, 1.821, 0.257, 825.231, 8.73, 2012-07-08 06:30:00, 57.76, 223.3, 13.14
None, 67.65, 11.47, 3.175, 2.231, 0.355, 825.368, 9.02, 2012-07-08 06:45:00, 58.1, 208.2, 12.76
None, 77.69, 26.16, 3.043, 1.701, 0.52, 825.367, 9.41, 2012-07-08 07:00:00, 54.65, 228.5, 13.09
None, 197.1, 16.46, 90.3, 2.079, 0.378, 825.367, 10.34, 2012-07-08 07:15:00, 54.35, 219.4, 12.77
None, 306.8, 15.7, 9.69, 1.812, 0.416, 825.503, 10.29, 2012-07-08 07:30:00, 53.77, 237.6, 12.98
None, 346.1, 15.59, 11.77, 1.893, 0.508, 825.367, 10.68, 2012-07-08 07:45:00, 50.12, 230.2, 13.26
None, 384.4, 15.46, 10.74, 1.904, 0.494, 825.494, 10.19, 2012-07-08 08:00:00, 61.64, 243.1, 12.53
None, 417.7, 14.7, 10.01, 1.497, 0.385, 825.494, 9.98, 2012-07-08 08:15:00, 59.96, 229.1, 12.52
None, 459.0, 9.26, 17.67, 1.891, 0.522, 825.505, 10.07, 2012-07-08 08:30:00, 58.76, 219.3, 12.69
None, 513.6, 14.05, 19.06, 2.983, 0.688, 825.632, 10.31, 2012-07-08 08:45:00, 55.59, 218.2, 13.02
None, 565.7, 8.52, 12.92, 3.802, 0.332, 825.767, 10.45, 2012-07-08 09:00:00, 54.53, 204.1, 13.25
None, 598.3, 13.88, 10.1, 4.109, 0.465, 825.153, 10.7, 2012-07-08 09:15:00, 52.32, 208.4, 12.59
None, 634.3, 10.66, 9.87, 3.727, 0.413, 825.835, 9.97, 2012-07-08 09:30:00, 63.36, 216.6, 13.64
None, 671.9, 21.36, 11.49, 2.698, 0.539, 825.767, 13.67, 2012-07-08 09:45:00, 48.67, 183.5, 11.94
None, 700.0, 5.457, 7.651, 3.795, 0.383, 825.699, 10.41, 2012-07-08 10:00:00, 59.92, 206.6, 13.92
None, 717.3, 13.81, 10.63, 4.31, 0.558, 825.699, 10.94, 2012-07-08 10:15:00, 53.0, 204.0, 13.54
None, 753.2, 9.87, 8.39, 3.984, 0.562, 825.699, 11.97, 2012-07-08 10:30:00, 52.59, 204.8, 13.51
None, 781.4, 10.19, 5.667, 3.457, 0.455, 825.699, 12.45, 2012-07-08 10:45:00, 49.63, 197.5, 13.22
None, 800.0, 16.79, 8.87, 3.636, 0.498, 825.835, 12.84, 2012-07-08 11:00:00, 47.82, 195.5, 13.11
None, 828.0, 14.27, 6.563, 3.432, 0.699, 825.964, 13.13, 2012-07-08 11:15:00, 43.86, 197.7, 13.7
None, 848.0, 15.05, 7.312, 3.447, 0.402, 825.941, 15.03, 2012-07-08 11:30:00, 41.17, 193.2, 12.78
None, 867.0, 10.19, 6.233, 3.154, 0.555, 825.909, 13.02, 2012-07-08 11:45:00, 47.57, 197.1, 13.87
None, 876.0, 12.03, 5.523, 3.802, 0.505, 826.048, 13.07, 2012-07-08 12:00:00, 41.4, 204.1, 14.02
None, 896.0, 12.84, 12.9, 3.809, 0.377, 826.038, 13.99, 2012-07-08 12:15:00, 44.09, 216.2, 13.19
None, 915.0, 15.81, 6.686, 3.773, 0.514, 826.035, 13.01, 2012-07-08 12:30:00, 46.13, 222.8, 12.49
None, 910.0, 17.29, 4.176, 4.316, 1.057, 826.037, 13.5, 2012-07-08 12:45:00, 48.14, 228.0, 13.92
None, 910.0, 15.11, 3.073, 4.177, 0.615, 826.04, 13.06, 2012-07-08 13:00:00, 48.52, 212.8, 12.61
None, 909.0, 11.47, 2.437, 4.469, 0.732, 826.04, 12.67, 2012-07-08 13:15:00, 49.51, 218.4, 13.05
None, 905.0, 10.07, 2.619, 4.079, 0.466, 825.903, 11.06, 2012-07-08 13:30:00, 58.06, 206.3, 13.14
None, 901.0, 6.361, 2.944, 4.438, 0.887, 825.906, 11.11, 2012-07-08 13:45:00, 56.26, 211.8, 13.11
None, 892.0, 13.53, 4.059, 4.359, 0.801, 826.046, 12.04, 2012-07-08 14:00:00, 49.34, 214.9, 13.55
None, 883.0, 14.32, 2.205, 4.626, 0.761, 825.914, 12.82, 2012-07-08 14:15:00, 49.24, 219.9, 13.48
None, 875.0, 9.23, 7.143, 4.473, 0.432, 825.919, 11.75, 2012-07-08 14:30:00, 49.78, 204.8, 14.29
None, 858.0, 5.469, 2.941, 4.18, 0.615, 825.927, 12.14, 2012-07-08 14:45:00, 52.27, 204.1, 13.19
None, 839.0, 7.022, 7.136, 4.57, 0.659, 825.789, 12.0, 2012-07-08 15:00:00, 50.26, 211.2, 13.0
None, 816.0, 10.09, 11.08, 5.358, 0.549, 825.672, 11.47, 2012-07-08 15:15:00, 55.24, 213.5, 13.26
None, 786.2, 11.75, 7.93, 4.03, 0.405, 825.685, 11.82, 2012-07-08 15:30:00, 50.88, 204.0, 12.82
None, 761.2, 10.28, 6.344, 4.398, 0.383, 825.823, 12.21, 2012-07-08 15:45:00, 47.37, 208.3, 12.9
None, 735.6, 9.75, 9.51, 4.199, 0.422, 825.678, 12.25, 2012-07-08 16:00:00, 51.36, 217.0, 13.47
None, 700.0, 10.83, 10.72, 3.821, 0.373, 825.692, 13.52, 2012-07-08 16:15:00, 44.95, 223.2, 12.73
None, 669.9, 14.87, 9.42, 3.781, 0.514, 825.554, 13.06, 2012-07-08 16:30:00, 44.61, 232.1, 13.32
None, 632.0, 10.17, 12.06, 3.459, 0.361, 825.405, 12.69, 2012-07-08 16:45:00, 49.35, 225.5, 13.27
None, 593.8, 13.92, 8.04, 3.794, 0.578, 825.19, 12.59, 2012-07-08 17:00:00, 48.49, 221.9, 13.32
None, 560.9, 10.47, 11.32, 4.539, 0.446, 825.258, 11.76, 2012-07-08 17:15:00, 50.91, 211.6, 12.98
None, 525.6, 9.66, 11.33, 4.715, 0.468, 825.068, 12.13, 2012-07-08 17:30:00, 50.75, 209.7, 13.06
None, 484.4, 17.66, 13.53, 3.741, 0.635, 825.217, 11.77, 2012-07-08 17:45:00, 51.12, 229.9, 13.56
None, 443.2, 17.06, 11.85, 4.054, 0.313, 825.22, 12.36, 2012-07-08 18:00:00, 47.48, 215.4, 13.26
None, 399.5, 7.179, 12.63, 4.103, 0.283, 825.048, 10.65, 2012-07-08 18:15:00, 56.75, 211.6, 13.0
None, 355.8, 10.08, 11.32, 3.588, 0.311, 825.187, 13.36, 2012-07-08 18:30:00, 51.77, 219.3, 13.18
None, 317.7, 5.642, 10.75, 4.868, 0.649, 824.945, 14.01, 2012-07-08 18:45:00, 44.55, 231.7, 13.61
None, 276.5, 7.531, 11.89, 4.23, 0.622, 824.948, 12.99, 2012-07-08 19:00:00, 51.81, 224.0, 12.92
None, 236.8, 9.46, 11.65, 4.017, 0.361, 824.946, 11.82, 2012-07-08 19:15:00, 52.49, 224.5, 13.82
None, 200.3, 11.05, 10.09, 4.967, 0.654, 824.812, 13.97, 2012-07-08 19:30:00, 44.51, 231.3, 12.55
None, 165.0, 6.839, 10.4, 5.725, 0.684, 824.949, 13.5, 2012-07-08 19:45:00, 47.1, 238.6, 13.24
None, 127.6, 6.353, 14.0, 5.108, 0.545, 824.676, 12.53, 2012-07-08 20:00:00, 49.15, 231.1, 13.59
None, 45.64, 6.134, 6.602, 5.066, 0.716, 824.676, 13.04, 2012-07-08 20:15:00, 48.5, 236.5, 13.37
None, 34.4, 6.617, 2.408, 4.019, 0.482, 824.676, 11.87, 2012-07-08 20:30:00, 51.7, 229.2, 13.0
None, 25.54, 16.34, 3.084, 2.886, 0.445, 824.404, 11.24, 2012-07-08 20:45:00, 52.56, 242.5, 14.15
None, 15.42, 7.476, 3.088, 3.461, 0.378, 824.608, 11.53, 2012-07-08 21:00:00, 51.06, 243.0, 14.1
None, 7.063, 9.93, 2.001, 3.719, 0.383, 824.608, 11.82, 2012-07-08 21:15:00, 51.23, 250.0, 13.05
None, 1.161, 6.424, 1.05, 4.389, 0.597, 824.744, 11.82, 2012-07-08 21:30:00, 50.37, 249.7, 13.05
None, 0.0, 7.692, 0.0, 3.857, 0.817, 824.744, 11.33, 2012-07-08 21:45:00, 52.62, 242.9, 12.92
None, 0.0, 23.95, 0.0, 2.406, 0.801, 824.744, 11.19, 2012-07-08 22:00:00, 55.62, 225.2, 13.03
None, 0.0, 25.67, 0.0, 2.411, 0.595, 824.608, 11.33, 2012-07-08 22:15:00, 52.73, 218.4, 12.54
None, 0.0, 20.13, 0.0, 2.474, 0.369, 824.754, 10.36, 2012-07-08 22:30:00, 56.31, 228.4, 13.0
None, 0.0, 17.22, 0.0, 2.785, 0.517, 824.628, 10.71, 2012-07-08 22:45:00, 54.3, 220.2, 13.4
None, 0.0, 15.42, 0.0, 3.131, 0.395, 824.494, 11.93, 2012-07-08 23:00:00, 49.22, 216.8, 12.17
None, 0.0, 9.03, 0.0, 2.753, 0.339, 824.652, 12.08, 2012-07-08 23:15:00, 49.16, 235.5, 13.39
None, 0.0, 17.73, 0.0, 2.317, 0.502, 824.502, 11.59, 2012-07-08 23:30:00, 51.57, 233.6, 13.07
None, 0.0, 8.41, 0.0, 2.304, 0.465, 824.504, 11.69, 2012-07-08 23:45:00, 51.54, 240.1, 13.2
None, 0.0, 10.59, 0.0, 2.679, 0.306, 824.357, 11.34, 2012-07-09 00:00:00, 51.57, 216.6, 12.89
None, 0.0, 11.11, 0.0, 2.992, 0.354, 824.37, 11.64, 2012-07-09 00:15:00, 48.85, 215.3, 12.92
None, 0.0, 13.62, 0.0, 2.746, 0.349, 824.25, 11.03, 2012-07-09 00:30:00, 52.06, 215.2, 12.89
None, 0.0, 10.95, 0.0, 2.964, 0.257, 824.261, 12.09, 2012-07-09 00:45:00, 48.48, 214.9, 12.07
None, 0.0, 18.41, 0.0, 2.783, 0.34, 824.398, 11.31, 2012-07-09 01:00:00, 50.22, 219.3, 12.84
None, 0.0, 19.94, 0.0, 2.448, 0.41, 824.272, 10.97, 2012-07-09 01:15:00, 51.89, 226.2, 12.99
None, 0.0, 16.58, 0.0, 2.724, 0.33, 824.263, 10.38, 2012-07-09 01:30:00, 52.16, 215.2, 13.7
None, 0.0, 10.33, 0.0, 3.1, 0.336, 824.273, 11.12, 2012-07-09 01:45:00, 50.63, 205.6, 13.0
None, 0.0, 14.34, 0.0, 2.797, 0.591, 824.275, 11.02, 2012-07-09 02:00:00, 50.36, 207.8, 12.96
None, 0.0, 10.99, 0.0, 2.672, 0.265, 824.139, 10.43, 2012-07-09 02:15:00, 53.49, 205.6, 12.86
None, 0.0, 12.44, 0.0, 2.556, 0.386, 824.276, 10.92, 2012-07-09 02:30:00, 51.31, 205.0, 12.78
None, 0.0, 11.31, 0.0, 2.364, 0.239, 824.276, 10.8, 2012-07-09 02:45:00, 51.99, 206.4, 12.07
None, 0.0, 13.53, 0.0, 2.054, 0.366, 824.276, 10.73, 2012-07-09 03:00:00, 53.73, 202.7, 12.04
None, 0.0, 17.99, 0.0, 2.511, 0.333, 824.139, 11.36, 2012-07-09 03:15:00, 50.43, 210.3, 12.3
None, 0.0, 7.343, 0.0, 2.404, 0.37, 824.139, 10.78, 2012-07-09 03:30:00, 50.05, 202.2, 12.22
None, 0.0, 13.23, 0.0, 2.457, 0.387, 824.139, 10.58, 2012-07-09 03:45:00, 49.13, 211.5, 13.24
None, 0.0, 7.82, 0.0, 3.119, 0.556, 824.276, 12.34, 2012-07-09 04:00:00, 43.47, 192.4, 13.14
None, 0.0, 13.15, 0.0, 2.703, 0.545, 824.412, 11.85, 2012-07-09 04:15:00, 46.1, 209.8, 12.91
None, 0.0, 16.2, 0.0, 2.649, 0.546, 824.276, 10.68, 2012-07-09 04:30:00, 50.77, 210.2, 12.79
None, 0.0, 18.95, 0.0, 2.764, 0.556, 824.276, 12.0, 2012-07-09 04:45:00, 46.06, 204.5, 13.26
None, 0.67, 28.57, 0.88, 2.269, 0.799, 824.412, 12.39, 2012-07-09 05:00:00, 40.98, 185.9, 13.5
None, 5.265, 18.58, 1.718, 2.971, 0.724, 824.272, 12.29, 2012-07-09 05:15:00, 41.39, 199.2, 12.3
None, 10.89, 18.47, 1.889, 3.493, 0.524, 824.269, 11.29, 2012-07-09 05:30:00, 44.8, 185.7, 13.09
None, 17.33, 15.44, 2.35, 3.6, 0.637, 824.392, 11.06, 2012-07-09 05:45:00, 45.14, 200.3, 12.61
None, 28.24, 13.31, 3.414, 3.066, 0.625, 824.263, 10.48, 2012-07-09 06:00:00, 47.39, 205.4, 12.71
None, 33.1, 10.42, 0.999, 3.386, 0.615, 824.169, 10.73, 2012-07-09 06:15:00, 45.52, 213.3, 12.45
None, 33.15, 27.26, 3.423, 2.97, 0.743, 824.275, 11.9, 2012-07-09 06:30:00, 44.94, 202.1, 12.78
None, 50.22, 21.46, 5.815, 2.318, 0.35, 824.275, 10.39, 2012-07-09 06:45:00, 51.79, 176.4, 13.75
None, 69.14, 64.4, 3.858, 1.962, 0.847, 824.412, 10.34, 2012-07-09 07:00:00, 52.85, 182.6, 11.66
None, 156.3, 19.42, 70.53, 2.466, 0.659, 824.548, 11.65, 2012-07-09 07:15:00, 51.65, 200.3, 11.63
None, 260.6, 22.31, 74.51, 2.524, 0.536, 824.814, 11.51, 2012-07-09 07:30:00, 51.38, 222.0, 13.49
None, 373.9, 19.33, 14.02, 2.133, 0.523, 824.65, 11.54, 2012-07-09 07:45:00, 50.32, 228.3, 13.57
