station_observations
Rain_Tot, AirTC, time, RH, DBTCDT
0.0, -0.921, 2012-01-05 09:29:59, 76.18, 0.457
0.0, -1.051, 2012-01-05 09:45:00, 70.56, 0.459
0.0, -0.729, 2012-01-05 10:00:00, 66.71, 0.457
0.0, -0.608, 2012-01-05 10:14:59, 66.88, 0.456
0.0, -0.647, 2012-01-05 10:30:00, 65.62, 0.455
0.0, -1.042, 2012-01-05 10:45:00, 80.3, 0.456
0.0, -1.473, 2012-01-05 10:59:59, 74.0, 0.457
0.0, -1.038, 2012-01-05 11:15:00, 77.47, 0.454
0.0, -1.24, 2012-01-05 11:30:00, 81.3, 0.455
0.0, -1.04, 2012-01-05 11:44:59, 79.91, 0.454
0.0, -0.797, 2012-01-05 12:00:00, 71.63, 0.458
0.0, -0.665, 2012-01-05 12:15:00, 75.57, 0.455
0.0, -0.245, 2012-01-05 12:29:59, 62.03, 0.455
0.0, -0.49, 2012-01-05 12:45:00, 64.48, 0.454
0.0, -0.542, 2012-01-05 13:00:00, 56.68, 0.456
0.0, -0.522, 2012-01-05 13:14:59, 59.85, 0.455
0.0, -0.565, 2012-01-05 13:30:00, 63.25, 0.457
0.0, -0.624, 2012-01-05 13:45:00, 62.88, 0.455
0.0, -0.826, 2012-01-05 13:59:59, 63.18, 0.454
0.0, -0.959, 2012-01-05 14:15:00, 61.31, 0.454
0.0, -0.986, 2012-01-05 14:30:00, 62.04, 0.455
0.0, -1.005, 2012-01-05 14:44:59, 60.92, 0.453
0.0, -1.172, 2012-01-05 15:00:00, 65.32, 0.455
0.0, -0.96, 2012-01-05 15:15:00, 61.13, 0.452
0.0, -1.106, 2012-01-05 15:29:59, 71.79, 0.455
0.0, -2.125, 2012-01-05 15:45:00, 86.4, 0.454
0.0, -2.336, 2012-01-05 16:00:00, 84.7, 0.45
0.0, -2.355, 2012-01-05 16:14:59, 88.8, 0.45
0.0, -2.744, 2012-01-05 16:30:00, 95.0, 0.452
0.0, -2.92, 2012-01-05 16:45:00, 83.0, 0.453
0.0, -2.32, 2012-01-05 16:59:59, 83.2, 0.453
0.0, -2.609, 2012-01-05 17:15:00, 88.8, 0.452
0.0, -2.815, 2012-01-05 17:30:00, 89.1, 0.451
0.0, -2.699, 2012-01-05 17:44:59, 85.2, 0.451
0.0, -2.361, 2012-01-05 18:00:00, 80.1, 0.452
0.0, -2.279, 2012-01-05 18:15:00, 83.5, 0.451
0.0, -2.273, 2012-01-05 18:29:59, 82.4, 0.452
0.0, -2.209, 2012-01-05 18:45:00, 73.73, 0.451
0.0, -2.145, 2012-01-05 19:00:00, 78.8, 0.451
0.0, -2.234, 2012-01-05 19:14:59, 76.79, 0.452
0.0, -1.832, 2012-01-05 19:30:00, 78.09, 0.45
0.0, -1.932, 2012-01-05 19:45:00, 80.2, 0.451
0.0, -1.964, 2012-01-05 19:59:59, 75.36, 0.452
0.0, -1.694, 2012-01-05 20:15:00, 77.23, 0.451
0.0, -1.61, 2012-01-05 20:30:00, 70.49, 0.452
0.0, -1.253, 2012-01-05 20:44:59, 70.83, 0.452
0.0, -1.403, 2012-01-05 21:00:00, 71.85, 0.452
0.0, -1.696, 2012-01-05 21:15:00, 77.95, 0.451
0.0, -1.614, 2012-01-05 21:29:59, 74.82, 0.45
0.0, -1.537, 2012-01-05 21:45:00, 72.64, 0.451
0.0, -1.492, 2012-01-05 22:00:00, 70.46, 0.453
0.0, -1.283, 2012-01-05 22:14:59, 72.37, 0.452
0.0, -1.396, 2012-01-05 22:30:00, 75.91, 0.451
0.0, -1.489, 2012-01-05 22:45:00, 71.68, 0.451
0.0, -1.653, 2012-01-05 22:59:59, 74.61, 0.45
0.0, -2.002, 2012-01-05 23:15:00, 78.19, 0.45
0.0, -2.216, 2012-01-05 23:30:00, 76.35, 0.45
0.0, -2.207, 2012-01-05 23:44:59, 75.19, 0.451
0.0, -2.073, 2012-01-06 00:00:00, 70.97, 0.449
0.0, -2.152, 2012-01-06 00:15:00, 74.54, 0.447
0.0, -1.968, 2012-01-06 00:29:59, 73.8, 0.45
0.0, -1.922, 2012-01-06 00:45:00, 66.11, 0.452
0.0, -1.43, 2012-01-06 01:00:00, 64.57, 0.451
0.0, -1.855, 2012-01-06 01:14:59, 73.01, 0.452
0.0, -1.943, 2012-01-06 01:30:00, 72.43, 0.452
0.0, -1.587, 2012-01-06 01:45:00, 67.22, 0.452
0.0, -1.825, 2012-01-06 01:59:59, 70.87, 0.453
0.0, -1.948, 2012-01-06 02:15:00, 78.32, 0.452
0.0, -2.084, 2012-01-06 02:30:00, 80.2, 0.453
0.0, -2.002, 2012-01-06 02:44:59, 73.83, 0.45
0.0, -1.943, 2012-01-06 03:00:00, 70.7, 0.453
0.0, -1.868, 2012-01-06 03:15:00, 73.25, 0.451
0.0, -1.968, 2012-01-06 03:29:59, 70.53, 0.453
0.0, -2.08, 2012-01-06 03:45:00, 71.38, 0.452
0.0, -2.229, 2012-01-06 04:00:00, 70.9, 0.452
0.0, -2.304, 2012-01-06 04:14:59, 72.6, 0.452
0.0, -2.466, 2012-01-06 04:30:00, 73.28, 0.452
0.0, -2.52, 2012-01-06 04:45:00, 72.74, 0.452
0.0, -2.634, 2012-01-06 04:59:59, 75.46, 0.452
0.0, -2.833, 2012-01-06 05:15:00, 74.75, 0.453
0.0, -3.026, 2012-01-06 05:30:00, 79.69, 0.452
0.0, -3.196, 2012-01-06 05:44:59, 78.02, 0.453
0.0, -3.171, 2012-01-06 06:00:00, 74.89, 0.453
0.0, -3.087, 2012-01-06 06:15:00, 72.0, 0.452
0.0, -3.079, 2012-01-06 06:29:59, 71.02, 0.452
0.0, -3.149, 2012-01-06 06:45:00, 72.25, 0.452
0.0, -3.27, 2012-01-06 07:00:00, 68.88, 0.452
0.0, -3.368, 2012-01-06 07:14:59, 66.67, 0.451
0.0, -3.597, 2012-01-06 07:30:00, 65.1, 0.452
0.0, -3.763, 2012-01-06 07:45:00, 67.69, 0.454
0.0, -4.205, 2012-01-06 07:59:59, 71.0, 0.451
0.0, -4.226, 2012-01-06 08:15:00, 66.78, 0.454
0.0, -4.016, 2012-01-06 08:30:00, 65.53, 0.451
0.0, -3.999, 2012-01-06 08:44:59, 65.5, 0.454
0.0, -4.012, 2012-01-06 09:00:00, 65.94, 0.451
0.0, -4.103, 2012-01-06 09:15:00, 65.97, 0.452
0.0, -4.146, 2012-01-06 09:29:59, 65.6, 0.453
0.0, -4.135, 2012-01-06 09:45:00, 64.75, 0.453
0.0, -4.289, 2012-01-06 10:00:00, 70.4, 0.449
0.0, -4.694, 2012-01-06 10:14:59, 65.09, 0.45
0.0, -4.682, 2012-01-06 10:30:00, 73.16, 0.451
0.0, -4.562, 2012-01-06 10:45:00, 71.32, 0.451
0.0, -4.507, 2012-01-06 10:59:59, 66.93, 0.452
0.0, -4.575, 2012-01-06 11:15:00, 68.63, 0.451
0.0, -4.441, 2012-01-06 11:30:00, 68.73, 0.45
0.0, -4.548, 2012-01-06 11:44:59, 66.89, 0.451
0.0, -4.28, 2012-01-06 12:00:00, 65.06, 0.451
0.0, -4.348, 2012-01-06 12:15:00, 63.56, 0.45
0.0, -4.409, 2012-01-06 12:29:59, 67.85, 0.452
0.0, -4.441, 2012-01-06 12:45:00, 63.86, 0.457
0.0, -4.128, 2012-01-06 13:00:00, 68.5, 0.453
0.0, -4.144, 2012-01-06 13:14:59, 69.11, 0.454
0.0, -3.942, 2012-01-06 13:30:00, 62.16, 0.454
0.0, -3.785, 2012-01-06 13:45:00, 60.56, 0.455
0.0, -3.501, 2012-01-06 13:59:59, 62.77, 0.451
0.0, -3.43, 2012-01-06 14:15:00, 59.29, 0.454
0.0, -3.118, 2012-01-06 14:30:00, 59.7, 0.451
0.0, -2.899, 2012-01-06 14:44:59, 59.62, 0.449
0.0, -3.194, 2012-01-06 15:00:00, 61.15, 0.453
0.0, -2.916, 2012-01-06 15:15:00, 62.2, 0.454
0.0, -2.63, 2012-01-06 15:29:59, 61.35, 0.452
0.0, -2.532, 2012-01-06 15:45:00, 62.41, 0.454
0.0, -2.439, 2012-01-06 16:00:00, 64.42, 0.453
0.0, -2.537, 2012-01-06 16:14:59, 65.03, 0.453
0.0, -2.573, 2012-01-06 16:30:00, 64.01, 0.452
0.0, -2.707, 2012-01-06 16:45:00, 66.29, 0.452
0.0, -2.788, 2012-01-06 16:59:59, 67.69, 0.453
0.0, -2.826, 2012-01-06 17:15:00, 67.04, 0.455
0.0, -2.739, 2012-01-06 17:30:00, 65.99, 0.455
0.0, -2.655, 2012-01-06 17:44:59, 68.13, 0.452
0.0, -2.491, 2012-01-06 18:00:00, 66.26, 0.454
0.0, -2.41, 2012-01-06 18:15:00, 66.73, 0.453
0.0, -2.687, 2012-01-06 18:29:59, 68.23, 0.456
0.0, -2.925, 2012-01-06 18:45:00, 72.29, 0.451
0.0, -3.398, 2012-01-06 19:00:00, 70.65, 0.455
0.0, -3.282, 2012-01-06 19:14:59, 69.97, 0.455
0.0, -2.922, 2012-01-06 19:30:00, 70.82, 0.456
0.0, -3.038, 2012-01-06 19:45:00, 75.66, 0.458
0.0, -3.15, 2012-01-06 19:59:59, 73.58, 0.455
0.0, -3.052, 2012-01-06 20:15:00, 75.76, 0.456
0.0, -3.07, 2012-01-06 20:30:00, 76.17, 0.454
0.0, -3.125, 2012-01-06 20:44:59, 74.23, 0.454
0.0, -3.03, 2012-01-06 21:00:00, 76.17, 0.453
0.0, -3.348, 2012-01-06 21:15:00, 75.49, 0.456
0.0, -2.848, 2012-01-06 21:29:59, 77.12, 0.455
0.0, -2.841, 2012-01-06 21:45:00, 78.39, 0.455
0.0, -2.964, 2012-01-06 22:00:00, 79.54, 0.453
0.0, -3.286, 2012-01-06 22:14:59, 80.2, 0.454
0.0, -3.311, 2012-01-06 22:30:00, 80.6, 0.454
0.0, -2.91, 2012-01-06 22:45:00, 78.55, 0.453
0.0, -2.953, 2012-01-06 22:59:59, 83.4, 0.452
0.0, -3.179, 2012-01-06 23:15:00, 82.3, 0.451
0.0, -3.306, 2012-01-06 23:30:00, 81.4, 0.453
0.0, -2.838, 2012-01-06 23:44:59, 82.8, 0.45
0.0, -3.132, 2012-01-07 00:00:00, 87.5, 0.451
0.0, -3.323, 2012-01-07 00:15:00, 90.6, 0.45
0.0, -3.433, 2012-01-07 00:29:59, 87.4, 0.451
0.0, -3.2, 2012-01-07 00:45:00, 83.5, 0.451
0.0, -2.798, 2012-01-07 01:00:00, 83.2, 0.452
0.0, -2.716, 2012-01-07 01:14:59, 82.4, 0.451
0.0, -2.911, 2012-01-07 01:30:00, 86.1, 0.45
0.0, -3.37, 2012-01-07 01:45:00, 88.9, 0.45
0.0, -3.842, 2012-01-07 01:59:59, 88.4, 0.451
0.0, -3.65, 2012-01-07 02:15:00, 87.4, 0.45
0.0, -3.434, 2012-01-07 02:30:00, 85.5, 0.449
0.0, -3.202, 2012-01-07 02:44:59, 79.48, 0.451
0.0, -2.594, 2012-01-07 03:00:00, 77.09, 0.449
0.0, -2.192, 2012-01-07 03:15:00, 75.48, 0.451
0.0, -2.194, 2012-01-07 03:29:59, 75.88, 0.45
0.0, -2.242, 2012-01-07 03:45:00, 75.77, 0.449
0.0, -2.191, 2012-01-07 04:00:00, 75.23, 0.449
0.0, -2.225, 2012-01-07 04:14:59, 75.36, 0.45
0.0, -2.232, 2012-01-07 04:30:00, 75.8, 0.45
0.0, -2.257, 2012-01-07 04:45:00, 74.71, 0.45
0.0, -2.372, 2012-01-07 04:59:59, 74.78, 0.451
0.0, -2.184, 2012-01-07 05:15:00, 73.49, 0.448
0.0, -2.179, 2012-01-07 05:30:00, 74.27, 0.45
0.0, -2.322, 2012-01-07 05:44:59, 74.55, 0.449
0.0, -2.282, 2012-01-07 06:00:00, 73.02, 0.446
0.0, -2.33, 2012-01-07 06:15:00, 74.32, 0.447
0.0, -2.387, 2012-01-07 06:29:59, 73.64, 0.448
0.0, -2.461, 2012-01-07 06:45:00, 73.51, 0.449
0.0, -2.44, 2012-01-07 07:00:00, 73.55, 0.447
0.0, -2.444, 2012-01-07 07:14:59, 74.74, 0.444
0.0, -3.259, 2012-01-07 07:30:00, 77.33, 0.445
0.0, -3.284, 2012-01-07 07:45:00, 78.9, 0.441
0.0, -3.409, 2012-01-07 07:59:59, 80.6, 0.446
0.0, -3.282, 2012-01-07 08:15:00, 80.6, 0.442
0.0, -3.578, 2012-01-07 08:30:00, 81.5, 0.444
0.0, -3.591, 2012-01-07 08:44:59, 82.6, 0.445
0.0, -3.68, 2012-01-07 09:00:00, 77.56, 0.443
0.0, -3.343, 2012-01-07 09:15:00, 79.23, 0.442
0.0, -3.555, 2012-01-07 09:29:59, 80.5, 0.445
0.0, -3.523, 2012-01-07 09:45:00, 82.7, 0.442
0.0, -3.521, 2012-01-07 10:00:00, 79.42, 0.446
0.0, -3.012, 2012-01-07 10:14:59, 78.6, 0.445
0.0, -3.076, 2012-01-07 10:30:00, 78.79, 0.443
0.0, -2.818, 2012-01-07 10:45:00, 78.52, 0.444
0.0, -2.237, 2012-01-07 10:59:59, 71.3, 0.447
0.0, -1.581, 2012-01-07 11:15:00, 63.26, 0.447
0.0, -1.092, 2012-01-07 11:30:00, 62.29, 0.449
0.0, -0.885, 2012-01-07 11:44:59, 61.71, 0.448
0.0, -0.826, 2012-01-07 12:00:00, 63.37, 0.449
0.0, -1.007, 2012-01-07 12:15:00, 74.9, 0.447
0.0, -2.017, 2012-01-07 12:29:59, 71.32, 0.449
0.0, -1.348, 2012-01-07 12:45:00, 62.98, 0.451
0.0, -0.961, 2012-01-07 13:00:00, 76.16, 0.448
0.0, -2.671, 2012-01-07 13:14:59, 81.1, 0.452
0.0, -2.832, 2012-01-07 13:30:00, 84.5, 0.451
0.0, -2.906, 2012-01-07 13:45:00, 84.0, 0.451
0.0, -2.822, 2012-01-07 13:59:59, 81.0, 0.452
0.0, -2.466, 2012-01-07 14:15:00, 83.1, 0.45
0.0, -2.552, 2012-01-07 14:30:00, 89.7, 0.444
0.0, -2.945, 2012-01-07 14:44:59, 95.2, 0.452
0.0, -3.274, 2012-01-07 15:00:00, 96.6, 0.445
0.0, -3.333, 2012-01-07 15:15:00, 97.2, 0.445
0.0, -3.331, 2012-01-07 15:29:59, 99.0, 0.455
0.0, -3.417, 2012-01-07 15:45:00, 98.7, 0.445
0.0, -3.421, 2012-01-07 16:00:00, 100.0, 0.457
0.0, -3.419, 2012-01-07 16:14:59, 100.0, 0.452
0.0, -3.453, 2012-01-07 16:30:00, 100.0, 0.446
0.0, -3.673, 2012-01-07 16:45:00, 100.0, 0.424
0.0, -3.628, 2012-01-07 16:59:59, 100.0, 0.446
0.0, -3.53, 2012-01-07 17:15:00, 100.0, 0.461
0.0, -3.489, 2012-01-07 17:30:00, 100.0, 0.461
0.0, -3.38, 2012-01-07 17:44:59, 100.0, 0.446
0.0, -3.294, 2012-01-07 18:00:00, 100.0, 0.459
0.0, -3.197, 2012-01-07 18:15:00, 100.0, 0.47
0.0, -2.704, 2012-01-07 18:29:59, 100.0, 0.469
0.0, -2.945, 2012-01-07 18:45:00, 100.0, 0.466
0.0, -2.854, 2012-01-07 19:00:00, 100.0, 0.477
0.0, -2.404, 2012-01-07 19:14:59, 100.0, 0.465
0.0, -1.791, 2012-01-07 19:30:00, 100.0, 0.472
0.0, -1.364, 2012-01-07 19:45:00, 99.6, 0.479
0.0, -0.936, 2012-01-07 19:59:59, 99.0, 0.474
0.0, -0.941, 2012-01-07 20:15:00, 98.6, 0.48
0.0, -1.189, 2012-01-07 20:30:00, 100.0, 0.479
0.0, -0.999, 2012-01-07 20:44:59, 97.9, 0.477
0.0, -0.862, 2012-01-07 21:00:00, 93.3, 0.483
0.0, -0.71, 2012-01-07 21:15:00, 88.4, 0.48
0.0, -0.663, 2012-01-07 21:29:59, 96.6, 0.468
0.0, -1.384, 2012-01-07 21:45:00, 98.0, 0.47
0.0, -1.45, 2012-01-07 22:00:00, 98.1, 0.474
0.0, -1.607, 2012-01-07 22:14:59, 98.1, 0.471
0.0, -1.847, 2012-01-07 22:30:00, 99.9, 0.475
0.0, -2.179, 2012-01-07 22:45:00, 100.0, 0.486
0.0, -2.224, 2012-01-07 22:59:59, 100.0, 0.474
0.0, -1.947, 2012-01-07 23:15:00, 100.0, 0.475
0.0, -2.358, 2012-01-07 23:30:00, 100.0, 0.487
0.0, -2.623, 2012-01-07 23:44:59, 100.0, 0.489
0.0, -2.609, 2012-01-08 00:00:00, 100.0, 0.491
0.0, -2.125, 2012-01-08 00:15:00, 100.0, 0.505
0.0, -1.176, 2012-01-08 00:29:59, 99.1, 0.521
0.0, -0.506, 2012-01-08 00:45:00, 96.6, 0.51
0.0, 0.477, 2012-01-08 01:00:00, 92.2, 0.497
0.0, -0.715, 2012-01-08 01:14:59, 96.5, 0.505
0.0, 0.195, 2012-01-08 01:30:00, 91.4, 0.496
0.0, 0.845, 2012-01-08 01:45:00, 83.9, 0.513
0.0, 1.788, 2012-01-08 01:59:59, 84.1, 0.5
0.0, 1.05, 2012-01-08 02:15:00, 90.6, 0.515
0.0, 1.053, 2012-01-08 02:30:00, 86.9, 0.509
0.0, 0.878, 2012-01-08 02:44:59, 90.1, 0.518
0.0, 0.939, 2012-01-08 03:00:00, 89.5, 0.519
0.0, 0.234, 2012-01-08 03:15:00, 96.4, 0.52
0.0, -0.26, 2012-01-08 03:29:59, 96.8, 0.528
0.0, 0.655, 2012-01-08 03:45:00, 86.7, 0.517
0.0, 1.52, 2012-01-08 04:00:00, 83.2, 0.51
0.0, 1.779, 2012-01-08 04:14:59, 90.5, 0.535
0.0, 0.76, 2012-01-08 04:30:00, 96.3, 0.539
0.0, 1.318, 2012-01-08 04:45:00, 88.0, 0.519
0.0, 1.329, 2012-01-08 04:59:59, 91.2, 0.527
0.0, 0.935, 2012-01-08 05:15:00, 92.4, 0.536
0.1, 0.467, 2012-01-08 05:30:00, 96.7, 0.544
0.0, 0.79, 2012-01-08 05:44:59, 94.7, 0.535
0.0, 0.656, 2012-01-08 06:00:00, 97.8, 0.532
0.0, 0.26, 2012-01-08 06:15:00, 90.2, 0.546
0.0, 1.755, 2012-01-08 06:29:59, 88.7, 0.541
0.0, 1.837, 2012-01-08 06:45:00, 88.3, 0.545
0.0, 1.877, 2012-01-08 07:00:00, 87.5, 0.549
0.0, 2.071, 2012-01-08 07:14:59, 90.6, 0.549
0.0, 2.001, 2012-01-08 07:30:00, 89.9, 0.545
0.0, 2.071, 2012-01-08 07:45:00, 90.3, 0.55
0.0, 2.364, 2012-01-08 07:59:59, 85.5, 0.549
0.0, 2.453, 2012-01-08 08:15:00, 88.3, 0.55
0.0, 2.248, 2012-01-08 08:30:00, 86.7, 0.55
0.1, 2.198, 2012-01-08 08:44:59, 87.5, 0.549
0.5, 2.183, 2012-01-08 09:00:00, 88.7, 0.552
0.5, 2.228, 2012-01-08 09:15:00, 86.7, 0.554
0.2, 2.271, 2012-01-08 09:29:59, 87.5, 0.555
0.2, 2.348, 2012-01-08 09:45:00, 86.7, 0.557
0.2, 2.359, 2012-01-08 10:00:00, 88.1, 0.555
0.3, 2.209, 2012-01-08 10:14:59, 89.0, 0.552
0.5, 2.094, 2012-01-08 10:30:00, 89.2, 0.554
0.4, 1.99, 2012-01-08 10:45:00, 89.0, 0.557
0.3, 2.169, 2012-01-08 10:59:59, 86.6, 0.556
0.3, 2.155, 2012-01-08 11:15:00, 91.6, 0.555
0.3, 1.633, 2012-01-08 11:30:00, 93.4, 0.549
0.2, 1.259, 2012-01-08 11:44:59, 97.1, 0.548
0.3, 2.008, 2012-01-08 12:00:00, 88.8, 0.55
0.3, 2.067, 2012-01-08 12:15:00, 90.3, 0.548
0.3, 2.121, 2012-01-08 12:29:59, 92.1, 0.555
0.2, 1.56, 2012-01-08 12:45:00, 95.6, 0.549
0.2, 0.595, 2012-01-08 13:00:00, 98.9, 0.547
0.1, 0.576, 2012-01-08 13:14:59, 98.8, 0.546
0.2, 1.525, 2012-01-08 13:30:00, 93.4, 0.549
0.2, 1.676, 2012-01-08 13:45:00, 92.8, 0.545
0.2, 1.944, 2012-01-08 13:59:59, 93.4, 0.547
0.2, 2.343, 2012-01-08 14:15:00, 91.9, 0.548
0.2, 2.373, 2012-01-08 14:30:00, 86.8, 0.552
0.2, 2.607, 2012-01-08 14:44:59, 87.8, 0.548
0.2, 2.537, 2012-01-08 15:00:00, 88.3, 0.542
0.2, 2.402, 2012-01-08 15:15:00, 87.4, 0.556
0.3, 2.641, 2012-01-08 15:29:59, 88.6, 0.543
0.3, 2.669, 2012-01-08 15:45:00, 85.8, 0.543
0.2, 2.668, 2012-01-08 16:00:00, 85.6, 0.543
0.2, 2.59, 2012-01-08 16:14:59, 87.9, 0.543
0.3, 2.432, 2012-01-08 16:30:00, 87.6, 0.539
0.3, 2.001, 2012-01-08 16:45:00, 95.2, 0.534
0.1, 1.672, 2012-01-08 16:59:59, 93.6, 0.534
0.1, 1.772, 2012-01-08 17:15:00, 92.9, 0.534
0.1, 1.325, 2012-01-08 17:30:00, 95.0, 0.537
0.1, 1.485, 2012-01-08 17:44:59, 92.9, 0.537
0.1, 2.196, 2012-01-08 18:00:00, 92.3, 0.537
0.2, 1.778, 2012-01-08 18:15:00, 97.7, 0.542
0.1, 2.002, 2012-01-08 18:29:59, 94.6, 0.538
0.2, 1.662, 2012-01-08 18:45:00, 97.1, 0.536
0.1, 1.589, 2012-01-08 19:00:00, 94.7, 0.541
0.1, 1.503, 2012-01-08 19:14:59, 97.7, 0.542
0.3, 0.996, 2012-01-08 19:30:00, 98.6, 0.542
0.2, 0.971, 2012-01-08 19:45:00, 99.5, 0.546
0.3, 0.71, 2012-01-08 19:59:59, 99.8, 0.547
0.3, 0.848, 2012-01-08 20:15:00, 96.5, 0.55
0.2, 1.418, 2012-01-08 20:30:00, 97.3, 0.549
0.2, 1.47, 2012-01-08 20:44:59, 94.9, 0.55
0.2, 1.77, 2012-01-08 21:00:00, 93.4, 0.549
0.2, 1.806, 2012-01-08 21:15:00, 91.9, 0.548
0.1, 2.151, 2012-01-08 21:29:59, 91.1, 0.55
0.1, 2.437, 2012-01-08 21:45:00, 94.5, 0.547
0.0, 1.283, 2012-01-08 22:00:00, 98.9, 0.55
0.0, 0.95, 2012-01-08 22:14:59, 97.8, 0.55
0.0, 1.935, 2012-01-08 22:30:00, 94.8, 0.551
0.0, 2.114, 2012-01-08 22:45:00, 92.8, 0.548
0.0, 2.16, 2012-01-08 22:59:59, 96.1, 0.547
0.0, 1.767, 2012-01-08 23:15:00, 99.5, 0.551
0.0, 2.229, 2012-01-08 23:30:00, 96.5, 0.546
0.0, 1.595, 2012-01-08 23:44:59, 98.6, 0.547
0.0, 2.364, 2012-01-09 00:00:00, 97.1, 0.548
0.0, 2.064, 2012-01-09 00:15:00, 97.9, 0.548
0.1, 2.51, 2012-01-09 00:29:59, 94.2, 0.536
0.0, 2.417, 2012-01-09 00:45:00, 95.0, 0.536
0.2, 2.82, 2012-01-09 01:00:00, 90.8, 0.53
0.0, 3.027, 2012-01-09 01:14:59, 93.7, 0.53
0.0, 2.026, 2012-01-09 01:30:00, 99.7, 0.531
0.1, 2.817, 2012-01-09 01:45:00, 95.4, 0.527
0.0, 2.781, 2012-01-09 01:59:59, 89.0, 0.526
0.0, 3.448, 2012-01-09 02:15:00, 95.8, 0.528
0.0, 3.268, 2012-01-09 02:30:00, 87.9, 0.518
0.0, 3.245, 2012-01-09 02:44:59, 97.5, 0.524
0.0, 2.976, 2012-01-09 03:00:00, 94.2, 0.521
0.0, 3.654, 2012-01-09 03:15:00, 88.0, 0.517
0.0, 2.155, 2012-01-09 03:29:59, 96.3, 0.52
0.0, 1.835, 2012-01-09 03:45:00, 96.5, 0.52
0.0, 2.429, 2012-01-09 04:00:00, 94.0, 0.517
0.1, 3.584, 2012-01-09 04:14:59, 89.1, 0.518
0.0, 3.979, 2012-01-09 04:30:00, 77.57, 0.522
0.0, 3.717, 2012-01-09 04:45:00, 80.7, 0.517
0.0, 4.627, 2012-01-09 04:59:59, 83.0, 0.512
0.0, 3.921, 2012-01-09 05:15:00, 77.8, 0.516
0.0, 3.561, 2012-01-09 05:30:00, 87.2, 0.517
0.0, 3.375, 2012-01-09 05:44:59, 89.6, 0.512
0.0, 3.706, 2012-01-09 06:00:00, 81.2, 0.514
0.0, 3.735, 2012-01-09 06:15:00, 78.72, 0.514
0.0, 4.398, 2012-01-09 06:29:59, 82.3, 0.509
0.0, 4.205, 2012-01-09 06:45:00, 76.31, 0.507
0.0, 4.516, 2012-01-09 07:00:00, 76.88, 0.51
0.0, 4.427, 2012-01-09 07:14:59, 75.05, 0.509
0.0, 5.01, 2012-01-09 07:30:00, 76.92, 0.509
0.0, 4.902, 2012-01-09 07:45:00, 71.26, 0.506
0.0, 5.363, 2012-01-09 07:59:59, 69.56, 0.498
0.0, 5.376, 2012-01-09 08:15:00, 66.12, 0.507
0.0, 5.537, 2012-01-09 08:30:00, 65.14, 0.502
0.0, 5.479, 2012-01-09 08:44:59, 63.53, 0.503
0.0, 5.385, 2012-01-09 09:00:00, 62.95, 0.504
0.0, 5.38, 2012-01-09 09:15:00, 65.53, 0.5
0.0, 5.314, 2012-01-09 09:29:59, 66.25, 0.497
0.0, 5.006, 2012-01-09 09:45:00, 68.08, 0.499
0.0, 4.795, 2012-01-09 10:00:00, 67.91, 0.504
0.0, 4.769, 2012-01-09 10:14:59, 73.4, 0.499
0.2, 3.941, 2012-01-09 10:30:00, 77.89, 0.496
0.0, 3.674, 2012-01-09 10:45:00, 79.77, 0.495
0.1, 3.538, 2012-01-09 10:59:59, 80.9, 0.491
0.0, 3.486, 2012-01-09 11:15:00, 74.54, 0.492
0.0, 3.44, 2012-01-09 11:30:00, 73.04, 0.501
0.0, 3.388, 2012-01-09 11:44:59, 75.25, 0.497
0.0, 3.47, 2012-01-09 12:00:00, 68.55, 0.507
0.0, 3.497, 2012-01-09 12:15:00, 66.03, 0.501
0.0, 3.282, 2012-01-09 12:29:59, 62.63, 0.505
0.0, 3.109, 2012-01-09 12:45:00, 61.61, 0.502
0.0, 2.833, 2012-01-09 13:00:00, 68.07, 0.501
0.0, 2.688, 2012-01-09 13:14:59, 61.88, 0.504
0.0, 2.486, 2012-01-09 13:30:00, 59.5, 0.5
0.0, 2.472, 2012-01-09 13:45:00, 53.07, 0.508
0.0, 2.436, 2012-01-09 13:59:59, 49.4, 0.502
0.0, 2.218, 2012-01-09 14:15:00, 63.41, 0.498
0.0, 1.916, 2012-01-09 14:30:00, 55.49, 0.506
0.0, 1.794, 2012-01-09 14:44:59, 51.81, 0.503
0.0, 1.572, 2012-01-09 15:00:00, 50.83, 0.504
0.0, 1.354, 2012-01-09 15:15:00, 67.16, 0.504
0.0, 1.056, 2012-01-09 15:29:59, 69.83, 0.505
0.0, 0.791, 2012-01-09 15:45:00, 67.52, 0.506
0.0, 0.871, 2012-01-09 16:00:00, 65.61, 0.504
0.0, 0.801, 2012-01-09 16:14:59, 58.3, 0.503
0.0, 0.962, 2012-01-09 16:30:00, 63.6, 0.504
0.0, 0.145, 2012-01-09 16:45:00, 67.76, 0.498
0.0, -0.166, 2012-01-09 16:59:59, 57.15, 0.501
0.0, -0.055, 2012-01-09 17:15:00, 53.95, 0.495
0.0, -0.255, 2012-01-09 17:30:00, 55.93, 0.495
0.0, -0.329, 2012-01-09 17:44:59, 56.68, 0.495
0.0, -0.545, 2012-01-09 18:00:00, 56.99, 0.495
0.0, -0.663, 2012-01-09 18:15:00, 58.04, 0.494
0.0, -0.949, 2012-01-09 18:29:59, 72.31, 0.492
0.0, -1.462, 2012-01-09 18:45:00, 72.92, 0.486
0.0, -1.727, 2012-01-09 19:00:00, 82.2, 0.484
