station_observations
K_Dn_Avg, WS_Std, AirTC, DBTCDT, Rain_Tot, L_Dn_Avg, L_Up_Avg, WS_Avg, Pressure, time, K_Up_Avg, RH, WindDir_Avg
346.4, 0.152, 20.77, 11.71, 0.0, -39.79, -121.8, 0.211, 929.736, 2012-06-10 19:45:00, 11.03, 35.73, 201.8
143.2, 0.117, 19.6, 13.96, 0.0, -38.84, -120.2, 0.143, 929.755, 2012-06-10 20:00:00, 5.536, 40.24, 148.6
66.43, 0.181, 19.12, 13.75, 0.0, -28.73, -108.5, 0.253, 929.739, 2012-06-10 20:15:00, 6.378, 49.93, 125.1
40.35, 0.0, 18.21, 12.82, 0.0, -22.52, -101.6, 0.0, 929.865, 2012-06-10 20:30:00, 5.805, 49.45, 121.2
34.19, 0.141, 17.74, 19.99, 0.0, -17.33, -95.6, 0.133, 929.856, 2012-06-10 20:45:00, 5.179, 59.13, 52.4
26.95, 0.0, 16.77, 12.11, 0.0, -13.74, -91.2, 0.0, 929.845, 2012-06-10 21:00:00, 4.068, 64.73, 66.79
23.46, 0.058, 15.99, 11.42, 0.0, -11.04, -87.9, 0.021, 929.864, 2012-06-10 21:15:00, 3.459, 60.35, 67.04
13.03, 0.078, 15.13, 12.73, 0.0, -8.4, -84.7, 0.031, 929.834, 2012-06-10 21:30:00, 1.9, 64.77, 67.15
8.35, 0.0, 14.4, 10.95, 0.0, -6.002, -81.2, 0.0, 929.977, 2012-06-10 21:45:00, 2.151, 65.88, 67.22
4.93, 0.0, 13.6, 4.532, 0.0, -3.972, -78.4, 0.0, 929.964, 2012-06-10 22:00:00, 2.151, 65.78, 67.22
1.327, 0.0, 12.94, 1.586, 0.0, -2.303, -75.9, 0.0, 930.085, 2012-06-10 22:15:00, 2.331, 68.97, 67.22
0.0, 0.0, 12.29, 3.104, 0.0, -0.831, -73.84, 0.0, 930.175, 2012-06-10 22:30:00, 2.295, 72.41, 67.21
0.0, 0.134, 11.69, 16.68, 0.0, -0.161, -73.04, 0.141, 930.45, 2012-06-10 22:45:00, 2.295, 71.76, 64.49
0.0, 0.117, 11.13, 16.43, 0.0, 1.433, -70.55, 0.09, 930.419, 2012-06-10 23:00:00, 2.17, 75.55, 173.9
0.0, 0.0, 10.71, 17.67, 0.0, 2.92, -68.37, 0.0, 930.573, 2012-06-10 23:15:00, 2.583, 77.67, 136.5
0.0, 0.086, 10.09, 19.4, 0.0, 3.368, -67.8, 0.048, 930.562, 2012-06-10 23:30:00, 2.69, 78.66, 110.2
0.0, 0.0, 9.61, 16.27, 0.0, 4.125, -66.54, 0.0, 930.674, 2012-06-10 23:45:00, 2.619, 80.9, 141.7
0.0, 0.049, 9.34, 17.44, 0.0, 5.476, -65.54, 0.018, 930.695, 2012-06-11 00:00:00, 2.781, 82.3, 94.2
0.0, 0.097, 8.91, 12.22, 0.0, 6.129, -65.55, 0.058, 930.779, 2012-06-11 00:15:00, 3.014, 83.6, 81.7
0.0, 0.077, 8.56, 13.87, 0.0, 6.778, -64.6, 0.031, 930.923, 2012-06-11 00:30:00, 3.086, 85.6, 169.6
0.0, 0.079, 8.35, 12.53, 0.0, 7.524, -63.77, 0.038, 930.939, 2012-06-11 00:45:00, 3.355, 86.4, 221.4
0.0, 0.072, 8.06, 11.29, 0.0, 8.03, -62.55, 0.033, 931.149, 2012-06-11 01:00:00, 3.391, 87.6, 203.7
0.0, 0.047, 7.702, 11.52, 0.0, 8.43, -60.66, 0.013, 931.297, 2012-06-11 01:15:00, 3.302, 89.0, 194.6
0.0, 0.335, 7.371, 9.3, 0.0, 7.905, -63.16, 0.536, 931.277, 2012-06-11 01:30:00, 3.266, 89.6, 88.8
0.0, 0.158, 7.05, 11.71, 0.0, 7.74, -64.0, 0.166, 931.38, 2012-06-11 01:45:00, 2.764, 90.6, 78.82
0.0, 0.266, 7.234, 11.21, 0.0, 8.6, -63.15, 0.444, 931.535, 2012-06-11 02:00:00, 3.392, 90.7, 226.4
0.0, 0.179, 6.829, 11.15, 0.0, 8.18, -62.04, 0.182, 931.541, 2012-06-11 02:15:00, 3.248, 91.4, 104.1
0.0, 0.275, 6.997, 11.88, 0.0, 8.71, -60.77, 0.537, 932.009, 2012-06-11 02:30:00, 3.284, 91.0, 221.7
0.0, 0.275, 7.216, 11.9, 0.0, 8.64, -59.72, 0.61, 932.029, 2012-06-11 02:45:00, 3.733, 90.0, 226.0
0.0, 0.167, 6.836, 4.893, 0.0, 7.577, -60.99, 0.129, 932.152, 2012-06-11 03:00:00, 3.59, 90.5, 173.5
0.0, 0.176, 6.502, 3.707, 0.0, 7.315, -62.01, 0.35, 932.237, 2012-06-11 03:15:00, 3.033, 91.5, 125.9
0.0, 0.173, 6.24, 4.093, 0.0, 7.799, -60.23, 0.156, 932.238, 2012-06-11 03:30:00, 2.962, 92.1, 123.5
0.0, 0.179, 6.087, 4.244, 0.0, 7.918, -57.45, 0.193, 932.381, 2012-06-11 03:45:00, 2.998, 93.1, 271.6
0.0, 0.145, 5.911, 4.868, 0.0, 7.918, -53.92, 0.152, 932.51, 2012-06-11 04:00:00, 3.034, 92.9, 199.5
0.0, 0.05, 5.625, 5.515, 0.0, 7.893, -49.21, 0.016, 932.597, 2012-06-11 04:15:00, 2.962, 93.6, 208.3
0.0, 0.097, 5.542, 7.082, 0.0, 7.556, -45.88, 0.072, 932.732, 2012-06-11 04:30:00, 2.962, 94.2, 210.4
0.0, 0.058, 5.364, 9.38, 0.0, 7.151, -42.61, 0.034, 932.738, 2012-06-11 04:45:00, 2.944, 94.7, 269.0
0.0, 0.025, 5.231, 11.04, 0.0, 6.786, -40.0, 0.009, 932.884, 2012-06-11 05:00:00, 3.052, 94.5, 260.1
0.0, 0.0, 4.922, 9.61, 0.0, 6.757, -37.41, 0.0, 932.756, 2012-06-11 05:15:00, 2.962, 94.9, 289.6
0.0, 0.157, 4.701, 11.17, 0.0, 6.252, -35.58, 0.16, 932.959, 2012-06-11 05:30:00, 2.926, 95.3, 58.31
0.287, 0.0, 4.599, 12.19, 0.0, 6.442, -33.42, 0.0, 932.971, 2012-06-11 05:45:00, 3.088, 95.7, 50.06
2.962, 0.116, 4.409, 16.56, 0.0, 6.209, -31.54, 0.053, 933.243, 2012-06-11 06:00:00, 3.573, 95.8, 65.13
6.589, 0.076, 4.283, 16.31, 0.0, 6.277, -30.3, 0.026, 933.25, 2012-06-11 06:15:00, 4.165, 96.0, 59.38
11.58, 0.133, 4.486, 16.08, 0.0, 6.191, -29.3, 0.115, 933.455, 2012-06-11 06:30:00, 4.704, 96.3, 210.2
17.78, 0.148, 4.348, 10.21, 0.0, 5.66, -28.38, 0.117, 933.725, 2012-06-11 06:45:00, 5.009, 96.1, 221.8
36.2, 0.111, 4.51, 1.502, 0.0, 4.825, -28.1, 0.095, 933.723, 2012-06-11 07:00:00, 8.64, 96.3, 64.37
30.9, 0.113, 4.739, 1.048, 0.0, 5.366, -27.78, 0.122, 933.724, 2012-06-11 07:15:00, 8.96, 96.1, 55.98
47.56, 0.0, 5.278, 11.55, 0.0, 5.28, -27.13, 0.0, 933.59, 2012-06-11 07:30:00, 11.19, 96.0, 78.59
128.5, 0.072, 5.651, 11.54, 0.0, 0.344, -29.51, 0.036, 933.589, 2012-06-11 07:45:00, 11.99, 95.3, 284.4
102.0, 0.078, 6.259, 12.3, 0.0, -0.115, -35.09, 0.021, 933.47, 2012-06-11 08:00:00, 14.88, 94.1, 232.4
191.8, 0.148, 7.701, 11.96, 0.0, -1.912, -53.34, 0.334, 933.492, 2012-06-11 08:15:00, 25.98, 88.7, 47.92
237.4, 0.437, 8.79, 11.18, 0.0, 0.24, -74.91, 0.82, 933.359, 2012-06-11 08:30:00, 42.21, 79.39, 99.1
350.1, 0.215, 10.48, 12.75, 0.0, -6.954, -87.1, 0.668, 933.401, 2012-06-11 08:45:00, 55.06, 71.4, 60.77
369.7, 0.219, 11.66, -28.25, 0.0, -10.49, -94.7, 0.58, 933.399, 2012-06-11 09:00:00, 62.54, 67.73, 50.72
423.9, 0.237, 12.41, 9.16, 0.0, -12.7, -99.9, 0.795, 933.388, 2012-06-11 09:15:00, 68.61, 67.17, 74.14
468.7, 0.308, 12.67, 17.7, 0.0, -13.27, -102.9, 0.998, 933.266, 2012-06-11 09:30:00, 73.16, 64.27, 66.75
510.6, 0.324, 13.19, 18.52, 0.0, -10.56, -102.5, 1.296, 933.29, 2012-06-11 09:45:00, 78.09, 62.08, 63.6
547.5, 0.257, 14.21, 13.59, 0.0, -8.95, -102.5, 1.203, 933.185, 2012-06-11 10:00:00, 80.1, 61.96, 105.5
582.6, 0.3, 15.23, 8.43, 0.0, -9.81, -104.2, 1.127, 933.046, 2012-06-11 10:15:00, 77.48, 57.66, 64.5
616.0, 0.329, 15.83, 15.08, 0.0, -12.85, -106.5, 1.135, 932.911, 2012-06-11 10:30:00, 72.27, 54.17, 94.0
633.2, 0.345, 16.13, 16.97, 0.0, -13.84, -106.7, 1.598, 932.82, 2012-06-11 10:45:00, 68.22, 51.85, 69.29
400.7, 0.367, 17.1, 15.59, 0.0, -10.14, -102.9, 1.242, 932.69, 2012-06-11 11:00:00, 67.62, 51.0, 103.9
151.7, 0.3, 17.06, 4.388, 0.0, -2.074, -99.1, 1.553, 932.568, 2012-06-11 11:15:00, 70.2, 50.15, 83.4
376.1, 0.434, 17.78, 13.26, 0.0, 5.121, -91.6, 1.282, 932.419, 2012-06-11 11:30:00, 77.02, 47.29, 97.1
783.4, 0.307, 18.35, 10.96, 0.0, -3.233, -100.7, 1.332, 932.286, 2012-06-11 11:45:00, 80.9, 43.09, 52.25
807.0, 0.325, 19.23, 7.567, 0.0, -2.829, -107.9, 1.096, 932.088, 2012-06-11 12:00:00, 94.4, 40.54, 67.29
829.0, 0.516, 19.55, 14.96, 0.0, 2.625, -109.0, 1.494, 932.062, 2012-06-11 12:15:00, 107.3, 43.06, 105.4
847.0, 0.385, 20.48, 14.5, 0.0, 7.436, -109.7, 1.352, 931.838, 2012-06-11 12:30:00, 116.4, 38.92, 77.06
865.0, 0.499, 20.97, 12.6, 0.0, 11.1, -109.3, 1.535, 931.599, 2012-06-11 12:45:00, 122.5, 38.72, 85.9
897.0, 0.503, 21.13, 18.47, 0.0, 14.75, -107.4, 1.534, 931.486, 2012-06-11 13:00:00, 130.1, 37.18, 134.9
907.0, 0.569, 20.89, 5.748, 0.0, 17.98, -105.6, 2.074, 931.224, 2012-06-11 13:15:00, 133.2, 41.41, 92.7
937.0, 0.572, 21.67, 15.39, 0.0, 23.17, -100.9, 2.086, 931.13, 2012-06-11 13:30:00, 140.0, 35.33, 51.83
949.0, 0.488, 22.21, 16.6, 0.0, 24.14, -101.5, 1.825, 930.979, 2012-06-11 13:45:00, 143.4, 32.53, 74.8
969.0, 0.564, 22.34, 16.16, 0.0, 25.39, -101.3, 1.524, 930.766, 2012-06-11 14:00:00, 147.8, 34.53, 71.84
968.0, 0.689, 22.66, 16.66, 0.0, 25.62, -102.3, 1.613, 930.622, 2012-06-11 14:15:00, 148.2, 33.53, 81.6
797.7, 0.599, 22.61, 12.05, 0.0, 21.27, -106.1, 1.697, 930.492, 2012-06-11 14:30:00, 129.3, 32.04, 70.0
938.0, 0.416, 23.46, 18.21, 0.0, 26.2, -104.8, 1.275, 930.267, 2012-06-11 14:45:00, 147.2, 33.02, 149.9
795.9, 0.529, 23.55, 12.99, 0.0, 16.37, -111.3, 1.173, 930.137, 2012-06-11 15:00:00, 117.9, 29.72, 84.4
319.9, 0.457, 21.95, 12.08, 0.0, -6.904, -98.1, 0.796, 930.013, 2012-06-11 15:15:00, 41.92, 33.74, 85.6
904.0, 0.602, 23.7, 14.55, 0.0, 22.84, -100.2, 1.155, 929.883, 2012-06-11 15:30:00, 141.2, 28.94, 74.29
601.8, 0.287, 23.34, 15.05, 0.0, 0.64, -109.5, 0.551, 929.648, 2012-06-11 15:45:00, 85.9, 32.46, 222.3
410.5, 0.563, 22.73, 14.44, 0.0, -5.373, -93.9, 1.383, 929.646, 2012-06-11 16:00:00, 56.12, 29.74, 56.62
242.9, 0.625, 22.43, 16.28, 0.0, -8.35, -76.68, 0.948, 929.518, 2012-06-11 16:15:00, 33.65, 32.61, 141.2
267.7, 0.268, 22.53, 11.85, 0.0, -4.203, -66.54, 0.471, 929.371, 2012-06-11 16:30:00, 40.28, 30.06, 144.5
495.5, 0.235, 23.54, 14.25, 0.0, 3.521, -71.11, 0.545, 929.157, 2012-06-11 16:45:00, 82.1, 29.86, 52.02
886.0, 0.252, 25.85, 15.59, 0.0, 10.16, -100.4, 0.303, 928.914, 2012-06-11 17:00:00, 145.5, 33.16, 118.2
302.2, 0.663, 23.01, 18.22, 0.0, -20.75, -116.8, 1.099, 928.809, 2012-06-11 17:15:00, 36.77, 26.91, 83.5
175.8, 0.2, 21.58, 12.6, 0.0, -18.52, -93.7, 0.288, 928.66, 2012-06-11 17:30:00, 20.95, 39.4, 97.6
495.3, 0.492, 23.7, 16.4, 0.0, -3.924, -94.1, 0.585, 928.271, 2012-06-11 17:45:00, 81.3, 27.69, 59.11
385.7, 0.41, 24.07, 15.92, 0.0, -13.53, -106.7, 0.667, 928.277, 2012-06-11 18:00:00, 57.95, 23.93, 115.0
511.8, 0.26, 24.42, 15.75, 0.0, -9.25, -109.1, 1.408, 928.041, 2012-06-11 18:15:00, 83.9, 26.91, 76.36
270.7, 0.376, 23.65, 16.75, 0.0, -22.02, -118.4, 0.777, 927.907, 2012-06-11 18:30:00, 37.2, 23.9, 95.6
369.7, 0.47, 23.05, 13.1, 0.0, -20.76, -114.7, 0.931, 927.68, 2012-06-11 18:45:00, 49.73, 26.2, 104.3
499.0, 0.586, 24.18, 15.37, 0.0, -26.92, -118.6, 0.988, 927.544, 2012-06-11 19:00:00, 56.07, 23.18, 150.0
385.3, 0.545, 24.54, 14.7, 0.0, -34.84, -119.4, 1.057, 927.3, 2012-06-11 19:15:00, 31.14, 27.1, 119.6
97.9, 0.648, 22.78, 15.58, 0.0, -33.42, -112.7, 1.156, 927.301, 2012-06-11 19:30:00, 3.976, 25.36, 66.27
79.97, 0.09, 20.23, 13.73, 0.0, -25.87, -97.9, 0.044, 927.297, 2012-06-11 19:45:00, 5.749, 43.39, 146.5
98.8, 0.086, 19.69, 16.19, 0.0, -21.39, -95.5, 0.046, 927.172, 2012-06-11 20:00:00, 8.31, 46.24, 158.9
74.97, 0.171, 19.27, 16.92, 0.0, -16.01, -80.5, 0.154, 927.014, 2012-06-11 20:15:00, 9.42, 45.62, 187.5
69.24, 0.0, 18.84, 15.0, 0.0, -11.9, -72.55, 0.0, 926.907, 2012-06-11 20:30:00, 9.42, 50.79, 192.5
40.1, 0.112, 18.07, 14.88, 0.0, -10.13, -60.58, 0.132, 927.032, 2012-06-11 20:45:00, 4.712, 58.86, 213.0
19.96, 0.429, 17.41, 13.67, 0.0, -6.762, -38.46, 0.906, 927.417, 2012-06-11 21:00:00, 1.989, 56.13, 241.4
28.06, 0.617, 17.98, 16.28, 0.0, -4.636, -37.45, 1.895, 927.904, 2012-06-11 21:15:00, 5.125, 56.18, 248.2
22.76, 0.602, 17.73, 16.41, 0.0, -3.795, -37.19, 1.65, 928.02, 2012-06-11 21:30:00, 3.961, 59.19, 237.6
15.02, 0.506, 17.25, 2.502, 0.0, -3.09, -35.77, 1.777, 928.128, 2012-06-11 21:45:00, 2.742, 61.02, 252.8
7.42, 0.368, 17.01, 19.69, 0.0, -2.911, -39.05, 1.715, 928.138, 2012-06-11 22:00:00, 1.649, 59.72, 258.9
3.495, 0.294, 16.69, 5.348, 0.0, -3.04, -40.81, 1.327, 928.401, 2012-06-11 22:15:00, 1.362, 61.17, 252.3
0.412, 0.281, 16.42, 15.32, 0.0, -2.363, -33.79, 1.079, 928.49, 2012-06-11 22:30:00, 0.95, 63.39, 261.0
0.0, 0.336, 16.33, 14.8, 0.0, -1.823, -31.54, 1.108, 928.504, 2012-06-11 22:45:00, 0.95, 65.21, 259.6
0.0, 0.165, 16.05, 6.115, 0.0, -2.045, -33.05, 0.64, 928.646, 2012-06-11 23:00:00, 0.86, 65.38, 270.5
0.0, 0.293, 15.71, 0.296, 0.0, -1.934, -31.95, 0.76, 928.651, 2012-06-11 23:15:00, 0.771, 68.8, 228.8
0.0, 0.28, 15.64, 6.101, 0.0, -1.59, -30.33, 0.953, 928.628, 2012-06-11 23:30:00, 1.058, 67.15, 253.7
0.0, 0.294, 15.84, 19.82, 0.0, -1.68, -30.62, 1.193, 928.502, 2012-06-11 23:45:00, 1.112, 66.03, 242.3
0.0, 0.345, 15.74, 5.231, 0.0, -2.045, -30.98, 0.867, 928.507, 2012-06-12 00:00:00, 1.004, 67.35, 268.6
0.0, 0.155, 15.28, 3.206, 0.0, -2.478, -34.43, 0.537, 928.629, 2012-06-12 00:15:00, 0.753, 68.64, 240.2
0.0, 0.183, 15.0, 15.43, 0.0, -2.389, -37.16, 0.47, 928.621, 2012-06-12 00:30:00, 0.95, 69.54, 240.1
0.0, 0.17, 14.43, 15.18, 0.0, -2.421, -42.14, 0.208, 928.626, 2012-06-12 00:45:00, 0.789, 72.66, 264.3
0.0, 0.141, 14.19, 9.85, 0.0, -1.984, -44.89, 0.288, 928.631, 2012-06-12 01:00:00, 1.058, 71.51, 213.7
0.0, 0.217, 13.87, 19.42, 0.0, -1.497, -46.08, 0.238, 928.724, 2012-06-12 01:15:00, 1.273, 74.09, 202.1
0.0, 0.221, 13.63, 17.09, 0.0, -0.466, -42.34, 0.253, 928.718, 2012-06-12 01:30:00, 1.596, 74.09, 246.4
0.0, 0.222, 13.39, 8.48, 0.0, 0.928, -34.7, 0.255, 928.864, 2012-06-12 01:45:00, 1.524, 76.2, 284.5
0.0, 0.207, 12.99, 17.94, 0.0, 1.705, -30.78, 0.142, 929.005, 2012-06-12 02:00:00, 1.291, 78.27, 283.6
0.0, 0.08, 12.95, 18.01, 0.0, 2.117, -31.39, 0.056, 929.012, 2012-06-12 02:15:00, 1.453, 79.17, 290.4
0.0, 0.166, 12.95, 10.68, 0.0, 2.794, -28.43, 0.315, 929.015, 2012-06-12 02:30:00, 1.524, 79.34, 265.6
0.0, 0.239, 12.96, 17.35, 0.0, 2.666, -29.16, 0.481, 929.084, 2012-06-12 02:45:00, 1.614, 80.8, 262.5
0.0, 0.128, 12.95, 11.51, 0.0, 2.057, -31.92, 0.755, 929.098, 2012-06-12 03:00:00, 1.614, 80.8, 259.9
0.0, 0.13, 12.91, 16.47, 0.0, 2.662, -22.77, 0.666, 929.1, 2012-06-12 03:15:00, 1.291, 80.7, 267.5
0.0, 0.206, 12.97, 19.0, 0.0, 2.881, -18.78, 0.945, 928.984, 2012-06-12 03:30:00, 1.112, 81.0, 259.4
0.0, 0.199, 12.81, 18.74, 0.0, 1.999, -27.87, 0.47, 928.987, 2012-06-12 03:45:00, 1.112, 81.2, 263.9
0.0, 0.232, 12.76, 18.12, 0.0, 2.293, -23.44, 0.654, 928.971, 2012-06-12 04:00:00, 1.076, 81.6, 253.9
0.0, 0.123, 12.61, 19.84, 0.0, 3.16, -18.9, 0.122, 928.974, 2012-06-12 04:15:00, 1.076, 82.0, 270.7
0.0, 0.104, 12.34, 22.47, 0.0, 3.235, -16.98, 0.077, 929.108, 2012-06-12 04:30:00, 0.897, 83.3, 168.8
0.0, 0.141, 12.61, 22.76, 0.0, 3.734, -15.68, 0.453, 929.108, 2012-06-12 04:45:00, 1.255, 82.3, 254.0
0.0, 0.059, 12.12, 19.87, 0.25, 4.153, -1.956, 0.271, 928.977, 2012-06-12 05:00:00, 1.56, 88.6, 226.0
0.0, 0.224, 11.62, 18.78, 0.0, 5.267, -0.419, 0.451, 928.978, 2012-06-12 05:15:00, 1.076, 92.0, 246.9
0.0, 0.096, 11.46, 20.66, 0.0, 5.557, -0.623, 0.305, 928.985, 2012-06-12 05:30:00, 1.202, 93.0, 239.8
0.179, 0.161, 11.35, 19.91, 0.0, 5.4, -0.702, 0.144, 928.992, 2012-06-12 05:45:00, 1.453, 93.6, 244.8
2.278, 0.017, 11.22, 20.15, 0.0, 5.934, -0.538, 0.004, 929.117, 2012-06-12 06:00:00, 1.668, 93.8, 301.5
6.565, 0.025, 11.22, 19.75, 0.0, 6.454, -0.409, 0.009, 929.003, 2012-06-12 06:15:00, 2.224, 94.2, 246.7
15.43, 0.078, 11.22, 19.85, 0.0, 6.199, -0.477, 0.029, 928.993, 2012-06-12 06:30:00, 3.659, 94.3, 225.8
26.82, 0.177, 11.32, 19.63, 0.0, 6.666, -0.269, 0.316, 928.994, 2012-06-12 06:45:00, 5.507, 94.3, 232.3
36.97, 0.149, 11.39, 20.25, 0.0, 6.891, -0.158, 0.324, 929.077, 2012-06-12 07:00:00, 6.87, 94.3, 230.7
72.63, 0.26, 11.64, 20.55, 0.0, 7.382, 0.222, 0.293, 929.096, 2012-06-12 07:15:00, 13.27, 93.9, 237.5
97.3, 0.179, 11.99, 18.14, 0.0, 7.658, 0.652, 0.248, 929.008, 2012-06-12 07:30:00, 17.53, 93.5, 227.7
92.9, 0.13, 12.15, 18.98, 0.0, 5.759, 0.38, 0.112, 929.005, 2012-06-12 07:45:00, 15.0, 93.1, 242.3
98.4, 0.186, 12.26, 18.9, 0.0, 5.748, 0.484, 0.202, 929.137, 2012-06-12 08:00:00, 15.96, 92.5, 233.8
139.8, 0.115, 12.48, 18.93, 0.0, 6.393, 1.05, 0.369, 928.997, 2012-06-12 08:15:00, 22.12, 90.8, 249.3
132.0, 0.214, 12.77, 18.78, 0.0, 6.708, 0.899, 0.393, 928.989, 2012-06-12 08:30:00, 21.81, 90.3, 249.4
155.5, 0.199, 13.05, 17.32, 0.0, 7.188, 0.95, 0.202, 928.979, 2012-06-12 08:45:00, 25.51, 88.1, 232.1
130.4, 0.146, 13.14, 17.72, 0.0, 6.471, 0.795, 0.517, 928.977, 2012-06-12 09:00:00, 21.16, 89.1, 245.9
92.4, 0.181, 13.03, 17.02, 0.0, 5.898, 0.405, 0.631, 929.103, 2012-06-12 09:15:00, 15.07, 87.4, 248.0
69.95, 0.263, 12.98, 17.93, 0.0, 5.245, 0.043, 0.314, 929.008, 2012-06-12 09:30:00, 11.64, 87.3, 219.5
94.2, 0.172, 12.93, 17.65, 0.0, 6.725, 0.491, 0.316, 929.021, 2012-06-12 09:45:00, 15.57, 89.0, 230.9
136.8, 0.191, 13.23, 16.77, 0.0, 8.17, 1.071, 0.425, 928.891, 2012-06-12 10:00:00, 22.01, 85.6, 227.8
198.5, 0.182, 13.7, 11.78, 0.0, 10.18, 1.67, 0.717, 928.753, 2012-06-12 10:15:00, 32.03, 84.4, 248.2
194.4, 0.233, 14.08, 13.24, 0.0, 9.11, 1.738, 0.241, 928.617, 2012-06-12 10:30:00, 31.31, 80.8, 261.9
214.8, 0.242, 14.38, 17.58, 0.0, 8.44, 1.644, 0.201, 928.523, 2012-06-12 10:45:00, 34.45, 74.9, 252.5
253.5, 0.244, 14.67, 17.47, 0.0, 8.11, 2.479, 0.261, 928.648, 2012-06-12 11:00:00, 39.97, 70.25, 237.7
228.1, 0.216, 14.58, 17.76, 0.0, 7.774, 2.21, 0.236, 928.521, 2012-06-12 11:15:00, 35.67, 77.4, 152.9
308.7, 0.136, 15.05, 17.86, 0.0, 8.77, 3.03, 0.213, 928.392, 2012-06-12 11:30:00, 47.64, 74.54, 191.7
403.2, 0.162, 15.37, 17.33, 0.0, 8.45, 2.035, 0.267, 928.146, 2012-06-12 11:45:00, 61.47, 75.41, 270.4
337.2, 0.314, 15.25, 18.57, 0.0, 3.482, -0.004, 0.316, 928.02, 2012-06-12 12:00:00, 49.72, 67.24, 175.9
293.5, 0.33, 15.51, 18.26, 0.0, 1.895, -5.92, 0.433, 927.877, 2012-06-12 12:15:00, 43.87, 67.59, 245.2
420.0, 0.355, 16.2, 18.43, 0.0, 5.802, -31.71, 0.619, 927.803, 2012-06-12 12:30:00, 63.72, 62.73, 221.7
331.0, 0.18, 16.29, 18.67, 0.0, 0.419, -36.89, 0.311, 927.658, 2012-06-12 12:45:00, 48.37, 65.1, 232.5
395.8, 0.222, 16.53, 18.49, 0.0, 2.417, -39.75, 0.442, 927.427, 2012-06-12 13:00:00, 59.0, 61.53, 118.7
292.9, 0.188, 16.69, 18.56, 0.0, -2.739, -43.58, 0.227, 927.43, 2012-06-12 13:15:00, 41.89, 62.01, 116.2
287.7, 0.194, 16.63, 18.19, 0.0, -2.567, -41.83, 0.329, 927.294, 2012-06-12 13:30:00, 42.27, 59.86, 226.4
283.8, 0.218, 16.76, 18.66, 0.0, -2.184, -40.28, 0.266, 927.159, 2012-06-12 13:45:00, 41.14, 61.18, 181.0
218.5, 0.634, 15.44, 18.29, 0.0, 0.906, -26.01, 1.023, 927.154, 2012-06-12 14:00:00, 35.01, 72.82, 63.84
192.7, 0.312, 14.55, 17.2, 0.25, 8.16, -3.549, 1.279, 927.161, 2012-06-12 14:15:00, 32.48, 79.56, 45.77
236.2, 0.497, 14.7, 15.17, 0.25, 13.09, 2.392, 0.53, 927.159, 2012-06-12 14:30:00, 35.85, 86.1, 89.8
306.1, 0.728, 14.95, 14.51, 0.0, 14.34, 3.348, 0.684, 927.041, 2012-06-12 14:45:00, 45.27, 78.5, 100.2
139.6, 0.521, 14.05, 18.79, 0.25, 10.36, 0.165, 1.192, 927.007, 2012-06-12 15:00:00, 22.8, 84.7, 44.92
95.2, 0.535, 13.31, 14.58, 0.5, 10.38, 0.956, 0.854, 927.283, 2012-06-12 15:15:00, 14.34, 89.4, 98.8
75.36, 0.216, 13.01, 16.81, 0.5, 9.32, 0.781, 0.133, 927.365, 2012-06-12 15:30:00, 10.13, 90.9, 240.2
82.0, 0.042, 12.74, 17.27, 1.0, 8.77, 0.87, 0.019, 927.381, 2012-06-12 15:45:00, 10.96, 91.6, 248.5
94.2, 0.191, 12.75, 19.1, 1.75, 8.48, 1.1, 0.146, 927.259, 2012-06-12 16:00:00, 12.59, 92.8, 76.01
88.8, 0.082, 12.55, 18.89, 1.5, 7.566, 0.971, 0.031, 927.133, 2012-06-12 16:15:00, 11.6, 93.2, 75.27
155.1, 0.169, 12.94, 18.02, 0.5, 9.93, 2.135, 0.17, 926.875, 2012-06-12 16:30:00, 20.84, 93.5, 72.22
240.1, 0.143, 13.62, 19.01, 0.25, 12.09, 3.576, 0.304, 926.813, 2012-06-12 16:45:00, 32.82, 93.3, 65.49
217.6, 0.201, 13.81, 19.44, 0.0, 10.82, 3.067, 0.375, 926.544, 2012-06-12 17:00:00, 30.45, 91.3, 63.8
179.3, 0.247, 13.85, 19.04, 0.0, 9.48, 2.368, 0.405, 926.539, 2012-06-12 17:15:00, 25.5, 91.5, 77.79
154.3, 0.144, 13.54, 18.42, 0.25, 8.78, 2.028, 0.319, 926.416, 2012-06-12 17:30:00, 21.66, 90.8, 68.15
167.0, 0.156, 13.59, 21.61, 0.25, 9.1, 2.264, 0.196, 926.315, 2012-06-12 17:45:00, 23.12, 91.5, 68.48
184.7, 0.235, 13.68, 19.11, 0.0, 10.47, 2.465, 0.59, 926.193, 2012-06-12 18:00:00, 26.61, 92.3, 67.61
213.8, 0.201, 13.8, 19.56, 0.0, 11.2, 2.841, 0.622, 926.062, 2012-06-12 18:15:00, 31.01, 89.9, 64.04
169.4, 0.242, 13.83, 19.97, 0.25, 10.32, 2.074, 0.394, 925.926, 2012-06-12 18:30:00, 24.26, 91.0, 52.33
152.8, 0.191, 13.83, 20.07, 0.0, 9.07, 1.802, 0.189, 925.791, 2012-06-12 18:45:00, 21.73, 90.8, 24.99
130.3, 0.159, 13.86, 20.06, 0.0, 8.72, 1.411, 0.161, 925.789, 2012-06-12 19:00:00, 18.74, 91.3, 107.4
