station_observations
pcpn_amt_pst24hrs, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, snw_dpth, dwpt_temp, stn_pres
None, 16.1, 16.0, 1021.2, -0.1, None, 25.4, 44.0, 2022-06-27 00:00:00, None, 3.0, 927.0
None, 12.6, 12.7, 1022.5, -0.1, None, 25.4, 58.0, 2022-06-27 01:00:00, None, 4.0, 928.0
None, 10.5, 10.5, 1022.5, 0.0, None, 25.4, 66.0, 2022-06-27 02:00:00, None, 4.0, 928.0
None, 9.1, 9.2, 1022.6, 0.0, None, 25.4, 71.0, 2022-06-27 03:00:00, None, 4.0, 928.0
None, 8.3, 8.2, 1022.6, 0.0, None, 25.4, 76.0, 2022-06-27 04:00:00, None, 4.0, 928.0
None, 8.4, 7.3, 1022.6, 0.0, None, 25.4, 72.0, 2022-06-27 05:00:00, None, 4.0, 928.0
None, 7.7, 7.3, 1021.6, 0.1, None, 25.4, 79.0, 2022-06-27 06:00:00, None, 5.0, 927.0
None, 10.8, 7.4, 1021.3, 0.0, None, 10.7, 68.0, 2022-06-27 07:00:00, None, 5.0, 927.0
None, 12.9, 7.4, 1021.2, 0.1, None, 13.0, 64.0, 2022-06-27 08:00:00, None, 6.0, 927.0
None, 16.0, 7.4, 1021.1, 0.0, None, 16.0, 55.0, 2022-06-27 09:00:00, None, 7.0, 927.0
None, 19.1, 7.4, 1019.9, 0.0, None, 19.1, 48.0, 2022-06-27 10:00:00, None, 9.0, 926.0
None, 21.9, 7.4, 1019.8, 0.1, None, 21.7, 38.0, 2022-06-27 11:00:00, None, 6.0, 926.0
None, 23.8, 7.4, 1018.7, -0.1, None, 24.1, 34.0, 2022-06-27 12:00:00, None, 7.0, 925.0
None, 26.4, 7.4, 1017.7, 0.0, None, 26.5, 27.0, 2022-06-27 13:00:00, None, 5.0, 924.0
None, 25.5, 7.4, 1018.0, -0.1, None, 27.0, 28.0, 2022-06-27 14:00:00, None, 5.0, 924.0
None, 26.7, 7.4, 1016.9, -0.1, None, 27.5, 19.0, 2022-06-27 15:00:00, None, 1.0, 923.0
None, 27.2, 7.4, 1016.9, -0.3, None, 27.8, 17.0, 2022-06-27 16:00:00, None, 0.0, 923.0
None, 27.8, 7.4, 1015.8, -0.3, None, 28.4, 15.0, 2022-06-27 17:00:00, None, -1.0, 922.0
None, 27.8, 7.4, 1014.7, -0.4, None, 28.5, 13.0, 2022-06-27 18:00:00, None, -3.0, 921.0
None, 27.6, 27.5, 1014.5, -0.3, None, 28.3, 17.0, 2022-06-27 19:00:00, None, 0.0, 921.0
None, 24.9, 24.8, 1014.2, -0.2, None, 28.6, 25.0, 2022-06-27 21:00:00, None, 4.0, 921.0
None, 21.7, 21.5, 1014.3, -0.5, None, 28.6, 33.0, 2022-06-27 22:00:00, None, 5.0, 921.0
None, 19.9, 19.4, 1014.2, -0.3, None, 28.6, 39.0, 2022-06-27 23:00:00, None, 6.0, 921.0
None, 16.5, 16.6, 1014.3, -0.2, None, 28.6, 47.0, 2022-06-28 00:00:00, None, 6.0, 921.0
None, 14.9, 14.4, 1014.2, -0.1, None, 28.6, 48.0, 2022-06-28 01:00:00, None, 4.0, 921.0
None, 14.0, 13.3, 1014.4, 0.0, None, 28.6, 53.0, 2022-06-28 02:00:00, None, 4.0, 921.0
None, 13.5, 13.3, 1014.3, 0.0, None, 28.6, 56.0, 2022-06-28 03:00:00, None, 5.0, 921.0
None, 13.4, 12.4, 1014.3, 0.0, None, 28.6, 54.0, 2022-06-28 04:00:00, None, 4.0, 921.0
None, 10.0, 9.9, 1013.4, 0.0, None, 28.6, 74.0, 2022-06-28 05:00:00, None, 5.0, 920.0
None, 12.1, 9.9, 1013.2, -0.1, None, 28.6, 63.0, 2022-06-28 06:00:00, None, 6.0, 920.0
None, 13.4, 12.0, 1013.1, 0.2, None, 13.6, 64.0, 2022-06-28 07:00:00, None, 6.0, 920.0
None, 14.9, 12.0, 1013.0, 0.0, None, 14.6, 63.0, 2022-06-28 08:00:00, None, 8.0, 920.0
None, 16.5, 12.0, 1013.1, 0.0, None, 16.5, 58.0, 2022-06-28 09:00:00, None, 8.0, 920.0
None, 20.4, 12.0, 1011.9, 0.0, None, 20.6, 42.0, 2022-06-28 10:00:00, None, 7.0, 919.0
None, 22.5, 12.0, 1011.9, 0.0, None, 22.3, 37.0, 2022-06-28 11:00:00, None, 7.0, 919.0
None, 24.2, 12.0, 1011.0, 0.2, None, 24.6, 32.0, 2022-06-28 12:00:00, None, 6.0, 918.0
None, 25.5, 12.0, 1011.0, -0.1, None, 26.1, 30.0, 2022-06-28 13:00:00, None, 7.0, 918.0
None, 23.6, 12.0, 1010.1, -0.3, None, 26.1, 33.0, 2022-06-28 14:00:00, None, 5.0, 917.0
None, 18.3, 12.0, 1011.7, -0.7, None, 26.1, 55.0, 2022-06-28 15:00:00, None, 9.0, 918.0
None, 18.8, 12.0, 1011.7, -0.1, None, 26.1, 56.0, 2022-06-28 16:00:00, None, 9.0, 918.0
None, 19.0, 12.0, 1013.1, 0.0, None, 26.1, 55.0, 2022-06-28 17:00:00, None, 10.0, 919.0
None, 19.7, 12.0, 1012.8, 0.0, None, 26.1, 55.0, 2022-06-28 18:00:00, None, 10.0, 919.0
None, 19.8, 19.2, 1012.7, -0.1, None, 20.1, 57.0, 2022-06-28 19:00:00, None, 11.0, 919.0
None, 20.4, 19.2, 1012.5, 0.1, None, 20.9, 51.0, 2022-06-28 20:00:00, None, 10.0, 919.0
None, 17.8, 17.8, 1012.6, -0.2, None, 20.9, 62.0, 2022-06-28 21:00:00, None, 10.0, 919.0
None, 16.9, 16.8, 1013.5, 0.0, None, 20.9, 66.0, 2022-06-28 22:00:00, None, 10.0, 920.0
None, 15.4, 15.3, 1013.4, 0.0, None, 20.9, 72.0, 2022-06-28 23:00:00, None, 11.0, 920.0
None, 14.2, 14.2, 1013.4, 0.0, None, 20.9, 79.0, 2022-06-29 00:00:00, None, 10.0, 920.0
None, 13.4, 13.4, 1013.3, 0.0, None, 20.9, 83.0, 2022-06-29 01:00:00, None, 10.0, 920.0
None, 12.9, 12.8, 1014.6, 0.1, None, 20.9, 84.0, 2022-06-29 02:00:00, None, 11.0, 921.0
None, 13.2, 12.5, 1015.1, 0.0, None, 20.9, 82.0, 2022-06-29 03:00:00, None, 10.0, 921.0
None, 12.5, 12.3, 1015.1, 0.1, None, 20.9, 86.0, 2022-06-29 04:00:00, None, 10.0, 921.0
None, 10.8, 10.5, 1016.3, 0.0, None, 20.9, 91.0, 2022-06-29 05:00:00, None, 9.0, 922.0
None, 10.9, 10.4, 1016.3, 0.0, None, 20.9, 91.0, 2022-06-29 06:00:00, None, 9.0, 922.0
None, 11.7, 10.7, 1017.3, 0.1, None, 11.8, 87.0, 2022-06-29 07:00:00, None, 10.0, 923.0
None, 12.5, 10.7, 1017.2, 0.0, None, 12.5, 85.0, 2022-06-29 08:00:00, None, 10.0, 923.0
None, 13.2, 10.7, 1018.4, 0.1, None, 13.1, 84.0, 2022-06-29 09:00:00, None, 10.0, 924.0
None, 14.4, 10.7, 1018.4, 0.0, None, 14.5, 76.0, 2022-06-29 10:00:00, None, 10.0, 924.0
None, 17.4, 10.7, 1018.3, -0.1, None, 17.4, 64.0, 2022-06-29 11:00:00, None, 11.0, 924.0
None, 19.8, 10.7, 1018.2, 0.0, None, 20.0, 55.0, 2022-06-29 12:00:00, None, 10.0, 924.0
None, 21.0, 10.7, 1018.1, -0.1, None, 21.2, 48.0, 2022-06-29 13:00:00, None, 10.0, 924.0
None, 22.3, 10.7, 1016.9, 0.1, None, 22.7, 43.0, 2022-06-29 14:00:00, None, 9.0, 923.0
None, 23.5, 10.7, 1016.8, -0.3, None, 24.0, 39.0, 2022-06-29 15:00:00, None, 8.0, 923.0
None, 24.6, 10.7, 1016.8, 0.2, None, 24.5, 37.0, 2022-06-29 16:00:00, None, 9.0, 923.0
None, 24.2, 10.7, 1017.0, -0.2, None, 25.2, 38.0, 2022-06-29 17:00:00, None, 9.0, 923.0
None, 21.2, 10.7, 1018.3, 0.0, None, 25.2, 46.0, 2022-06-29 18:00:00, None, 9.0, 924.0
None, 14.5, 14.4, 1021.1, 4.4, None, 21.2, 84.0, 2022-06-29 19:00:00, None, 12.0, 926.0
None, 14.7, 14.3, 1021.0, 0.9, None, 21.2, 96.0, 2022-06-29 20:00:00, None, 14.0, 926.0
None, 15.0, 14.3, 1019.8, 0.1, None, 21.2, 94.0, 2022-06-29 21:00:00, None, 14.0, 925.0
None, 14.5, 14.3, 1020.8, 0.2, None, 21.2, 95.0, 2022-06-29 22:00:00, None, 14.0, 926.0
None, 13.2, 12.9, 1020.7, 0.0, None, 21.2, 94.0, 2022-06-29 23:00:00, None, 12.0, 926.0
None, 12.8, 12.6, 1020.5, 0.1, None, 21.2, 90.0, 2022-06-30 00:00:00, None, 11.0, 926.0
None, 12.4, 12.2, 1021.5, 0.0, None, 21.2, 88.0, 2022-06-30 01:00:00, None, 11.0, 927.0
None, 11.8, 11.8, 1021.5, 0.0, None, 21.2, 89.0, 2022-06-30 02:00:00, None, 10.0, 927.0
None, 11.3, 11.3, 1021.4, 0.2, None, 21.2, 91.0, 2022-06-30 03:00:00, None, 10.0, 927.0
None, 11.1, 11.0, 1022.4, 0.0, None, 21.2, 91.0, 2022-06-30 04:00:00, None, 10.0, 928.0
None, 10.7, 10.7, 1022.5, 0.1, None, 21.2, 94.0, 2022-06-30 05:00:00, None, 10.0, 928.0
None, 11.0, 10.6, 1022.7, 0.0, None, 21.2, 92.0, 2022-06-30 06:00:00, None, 10.0, 928.0
None, 11.1, 10.9, 1023.3, 0.1, None, 11.2, 91.0, 2022-06-30 07:00:00, None, 10.0, 928.0
None, 11.6, 10.9, 1023.3, 0.0, None, 11.7, 89.0, 2022-06-30 08:00:00, None, 10.0, 928.0
None, 12.3, 10.9, 1023.2, 0.1, None, 12.3, 89.0, 2022-06-30 09:00:00, None, 11.0, 928.0
None, 13.3, 10.9, 1022.0, 0.0, None, 13.4, 86.0, 2022-06-30 10:00:00, None, 10.0, 927.0
None, 13.9, 10.9, 1022.1, 0.0, None, 14.4, 78.0, 2022-06-30 11:00:00, None, 10.0, 927.0
None, 15.5, 10.9, 1022.0, -0.1, None, 16.0, 71.0, 2022-06-30 12:00:00, None, 11.0, 927.0
None, 16.5, 10.9, 1021.9, -0.2, None, 16.9, 68.0, 2022-06-30 13:00:00, None, 10.0, 927.0
None, 18.0, 10.9, 1020.7, 0.0, None, 18.3, 63.0, 2022-06-30 14:00:00, None, 11.0, 926.0
None, 19.2, 10.9, 1019.6, -0.1, None, 19.1, 62.0, 2022-06-30 15:00:00, None, 11.0, 925.0
None, 20.7, 10.9, 1019.5, 0.1, None, 20.8, 56.0, 2022-06-30 16:00:00, None, 12.0, 925.0
None, 21.0, 10.9, 1018.4, -0.1, None, 21.0, 52.0, 2022-06-30 17:00:00, None, 11.0, 924.0
None, 21.4, 10.9, 1018.3, -0.1, None, 22.0, 53.0, 2022-06-30 18:00:00, None, 11.0, 924.0
None, 20.7, 20.6, 1018.4, -0.1, None, 21.6, 56.0, 2022-06-30 19:00:00, None, 12.0, 924.0
None, 19.2, 18.9, 1018.4, -0.3, None, 21.6, 58.0, 2022-06-30 20:00:00, None, 11.0, 924.0
None, 17.7, 17.6, 1018.5, 0.1, None, 21.6, 63.0, 2022-06-30 21:00:00, None, 11.0, 924.0
None, 16.1, 16.0, 1018.6, -0.2, None, 21.6, 69.0, 2022-06-30 22:00:00, None, 10.0, 924.0
None, 14.2, 14.2, 1018.7, -0.1, None, 21.6, 76.0, 2022-06-30 23:00:00, None, 10.0, 924.0
None, 12.9, 12.8, 1019.8, 0.2, None, 21.6, 83.0, 2022-07-01 00:00:00, None, 10.0, 925.0
None, 11.6, 11.6, 1019.8, 0.0, None, 21.6, 88.0, 2022-07-01 01:00:00, None, 9.0, 925.0
None, 11.0, 11.0, 1019.7, 0.1, None, 21.6, 90.0, 2022-07-01 02:00:00, None, 9.0, 925.0
None, 10.4, 10.3, 1019.7, 0.1, None, 21.6, 94.0, 2022-07-01 03:00:00, None, 10.0, 925.0
None, 9.7, 9.7, 1019.6, 0.0, None, 21.6, 95.0, 2022-07-01 04:00:00, None, 9.0, 925.0
None, 8.7, 8.5, 1019.7, 0.0, None, 21.6, 97.0, 2022-07-01 05:00:00, None, 8.0, 925.0
None, 8.3, 8.1, 1019.7, 0.0, None, 21.6, 97.0, 2022-07-01 06:00:00, None, 7.0, 925.0
None, 9.1, 8.1, 1019.6, 0.0, None, 9.1, 96.0, 2022-07-01 07:00:00, None, 9.0, 925.0
None, 10.7, 8.1, 1019.6, 0.1, None, 10.8, 91.0, 2022-07-01 08:00:00, None, 10.0, 925.0
None, 11.5, 8.1, 1019.7, 0.2, None, 11.6, 89.0, 2022-07-01 09:00:00, None, 10.0, 925.0
None, 13.8, 8.1, 1019.6, 0.0, None, 14.1, 78.0, 2022-07-01 10:00:00, None, 10.0, 925.0
None, 17.6, 8.1, 1018.4, 0.1, None, 17.6, 64.0, 2022-07-01 11:00:00, None, 10.0, 924.0
None, 20.2, 8.1, 1018.2, -0.1, None, 20.2, 55.0, 2022-07-01 12:00:00, None, 11.0, 924.0
None, 22.7, 8.1, 1017.0, 0.1, None, 23.0, 47.0, 2022-07-01 13:00:00, None, 11.0, 923.0
None, 23.1, 8.1, 1017.0, 0.0, None, 23.5, 48.0, 2022-07-01 14:00:00, None, 11.0, 923.0
None, 23.6, 8.1, 1016.0, -0.1, None, 24.8, 43.0, 2022-07-01 15:00:00, None, 10.0, 922.0
None, 21.2, 8.1, 1017.3, -0.2, None, 24.8, 49.0, 2022-07-01 16:00:00, None, 10.0, 923.0
None, 18.7, 8.1, 1017.7, -0.4, None, 24.8, 66.0, 2022-07-01 17:00:00, None, 12.0, 923.0
None, 21.8, 8.1, 1016.3, 0.1, None, 24.8, 50.0, 2022-07-01 18:00:00, None, 11.0, 922.0
None, 23.1, 21.5, 1016.1, 0.1, None, 23.7, 46.0, 2022-07-01 19:00:00, None, 11.0, 922.0
None, 20.1, 19.8, 1017.3, -0.4, None, 23.7, 50.0, 2022-07-01 20:00:00, None, 10.0, 923.0
None, 19.1, 19.0, 1016.3, -0.2, None, 23.7, 57.0, 2022-07-01 21:00:00, None, 10.0, 922.0
None, 17.5, 17.3, 1016.2, -0.1, None, 23.7, 64.0, 2022-07-01 22:00:00, None, 11.0, 922.0
None, 16.4, 16.3, 1017.1, -0.1, None, 23.7, 70.0, 2022-07-01 23:00:00, None, 11.0, 923.0
None, 15.8, 15.7, 1016.9, 0.0, None, 23.7, 71.0, 2022-07-02 00:00:00, None, 10.0, 923.0
None, 13.6, 13.6, 1016.9, 0.0, None, 23.7, 82.0, 2022-07-02 01:00:00, None, 10.0, 923.0
None, 12.5, 12.4, 1018.0, 0.0, None, 23.7, 85.0, 2022-07-02 02:00:00, None, 10.0, 924.0
None, 12.1, 12.1, 1018.0, 0.1, None, 23.7, 87.0, 2022-07-02 03:00:00, None, 10.0, 924.0
None, 10.9, 11.0, 1018.3, 0.0, None, 23.7, 89.0, 2022-07-02 04:00:00, None, 10.0, 924.0
None, 10.4, 10.1, 1018.6, 0.1, None, 23.7, 91.0, 2022-07-02 05:00:00, None, 10.0, 924.0
None, 10.7, 10.1, 1018.3, 0.0, None, 23.7, 92.0, 2022-07-02 06:00:00, None, 10.0, 924.0
None, 13.1, 10.6, 1018.0, 0.1, None, 13.2, 79.0, 2022-07-02 07:00:00, None, 10.0, 924.0
None, 14.6, 10.6, 1018.1, 0.1, None, 14.4, 76.0, 2022-07-02 08:00:00, None, 10.0, 924.0
None, 15.2, 10.6, 1018.1, -0.1, None, 15.5, 74.0, 2022-07-02 09:00:00, None, 11.0, 924.0
None, 17.2, 10.6, 1018.1, -0.1, None, 17.4, 67.0, 2022-07-02 10:00:00, None, 12.0, 924.0
None, 19.1, 10.6, 1016.9, 0.0, None, 19.2, 57.0, 2022-07-02 11:00:00, None, 10.0, 923.0
None, 20.3, 10.6, 1016.9, 0.0, None, 20.7, 53.0, 2022-07-02 12:00:00, None, 10.0, 923.0
None, 22.3, 10.6, 1015.8, 0.0, None, 22.4, 43.0, 2022-07-02 13:00:00, None, 9.0, 922.0
None, 19.9, 10.6, 1016.1, -0.1, None, 22.4, 59.0, 2022-07-02 14:00:00, None, 12.0, 922.0
None, 20.5, 10.6, 1016.1, -0.2, None, 22.4, 46.0, 2022-07-02 15:00:00, None, 8.0, 922.0
None, 20.8, 10.6, 1015.1, 0.1, None, 22.4, 53.0, 2022-07-02 16:00:00, None, 11.0, 921.0
None, 24.1, 10.6, 1014.8, 0.1, None, 23.9, 40.0, 2022-07-02 17:00:00, None, 10.0, 921.0
None, 20.7, 10.6, 1015.1, -0.3, None, 24.5, 46.0, 2022-07-02 18:00:00, None, 8.0, 921.0
None, 15.7, 15.4, 1015.3, 3.0, None, 20.9, 94.0, 2022-07-02 19:00:00, None, 15.0, 921.0
None, 16.5, 15.4, 1015.1, -0.1, None, 20.9, 96.0, 2022-07-02 20:00:00, None, 17.0, 921.0
None, 15.8, 15.4, 1015.1, 0.2, None, 20.9, 97.0, 2022-07-02 21:00:00, None, 16.0, 921.0
None, 14.1, 14.2, 1015.1, 0.0, None, 20.9, 97.0, 2022-07-02 22:00:00, None, 13.0, 921.0
None, 12.9, 12.8, 1016.1, 0.0, None, 20.9, 98.0, 2022-07-02 23:00:00, None, 12.0, 922.0
None, 11.9, 11.9, 1016.1, 0.0, None, 20.9, 99.0, 2022-07-03 00:00:00, None, 11.0, 922.0
None, 11.2, 11.1, 1016.0, 0.0, None, 20.9, 99.0, 2022-07-03 01:00:00, None, 11.0, 922.0
None, 10.0, 9.9, 1016.3, 0.1, None, 20.9, 99.0, 2022-07-03 02:00:00, None, 10.0, 922.0
None, 9.4, 9.4, 1016.3, 0.0, None, 20.9, 99.0, 2022-07-03 03:00:00, None, 9.0, 922.0
None, 8.8, 8.8, 1016.4, 0.0, None, 20.9, 99.0, 2022-07-03 04:00:00, None, 8.0, 922.0
None, 7.9, 8.0, 1016.1, 0.0, None, 20.9, 99.0, 2022-07-03 05:00:00, None, 8.0, 922.0
None, 8.0, 7.7, 1016.4, 0.1, None, 20.9, 96.0, 2022-07-03 06:00:00, None, 7.0, 922.0
None, 9.5, 8.0, 1016.8, 0.1, None, 9.6, 93.0, 2022-07-03 07:00:00, None, 9.0, 922.0
None, 12.3, 8.0, 1016.4, 0.1, None, 12.3, 84.0, 2022-07-03 08:00:00, None, 9.0, 922.0
None, 15.1, 8.0, 1016.2, 0.1, None, 15.0, 77.0, 2022-07-03 09:00:00, None, 11.0, 922.0
None, 17.9, 8.0, 1015.0, 0.1, None, 17.9, 64.0, 2022-07-03 10:00:00, None, 11.0, 921.0
None, 20.5, 8.0, 1014.9, 0.0, None, 20.6, 55.0, 2022-07-03 11:00:00, None, 11.0, 921.0
None, 22.5, 8.0, 1013.7, 0.0, None, 22.9, 44.0, 2022-07-03 12:00:00, None, 10.0, 920.0
None, 25.2, 8.0, 1013.5, -0.1, None, 25.5, 33.0, 2022-07-03 13:00:00, None, 8.0, 920.0
None, 25.6, 8.0, 1012.5, -0.3, None, 26.2, 32.0, 2022-07-03 14:00:00, None, 8.0, 919.0
None, 26.8, 8.0, 1012.4, -0.2, None, 27.4, 29.0, 2022-07-03 15:00:00, None, 6.0, 919.0
None, 27.5, 8.0, 1011.3, -0.4, None, 28.2, 27.0, 2022-07-03 16:00:00, None, 7.0, 918.0
None, 27.9, 8.0, 1011.4, -0.3, None, 28.4, 27.0, 2022-07-03 17:00:00, None, 7.0, 918.0
None, 28.6, 26.8, 1010.1, -0.4, None, 28.7, 25.0, 2022-07-03 19:00:00, None, 7.0, 917.0
None, 27.1, 26.8, 1010.0, -0.1, None, 28.9, 30.0, 2022-07-03 20:00:00, None, 10.0, 917.0
None, 17.0, 16.3, 1011.7, 4.1, None, 28.9, 72.0, 2022-07-03 21:00:00, None, 12.0, 918.0
None, 14.9, 14.6, 1011.7, -0.3, None, 28.9, 92.0, 2022-07-03 22:00:00, None, 13.0, 918.0
None, 13.0, 13.0, 1011.6, 0.1, None, 28.9, 98.0, 2022-07-03 23:00:00, None, 12.0, 918.0
None, 12.5, 12.5, 1012.6, 0.1, None, 28.9, 98.0, 2022-07-04 00:00:00, None, 13.0, 919.0
None, 12.0, 12.1, 1012.4, 0.1, None, 28.9, 98.0, 2022-07-04 01:00:00, None, 11.0, 919.0
None, 11.2, 11.1, 1012.4, 0.0, None, 28.9, 99.0, 2022-07-04 02:00:00, None, 11.0, 919.0
None, 10.4, 10.3, 1013.5, 0.1, None, 28.9, 99.0, 2022-07-04 03:00:00, None, 10.0, 920.0
None, 9.5, 9.5, 1013.5, 0.0, None, 28.9, 99.0, 2022-07-04 04:00:00, None, 9.0, 920.0
None, 9.0, 9.0, 1013.5, 0.1, None, 28.9, 98.0, 2022-07-04 05:00:00, None, 8.0, 920.0
None, 9.1, 8.7, 1013.5, 0.0, None, 28.9, 97.0, 2022-07-04 06:00:00, None, 8.0, 920.0
None, 10.9, 9.0, 1013.3, 0.1, None, 10.7, 89.0, 2022-07-04 07:00:00, None, 9.0, 920.0
None, 12.0, 9.0, 1013.3, 0.1, None, 11.9, 88.0, 2022-07-04 08:00:00, None, 10.0, 920.0
None, 12.9, 9.0, 1014.1, 0.1, None, 15.6, 89.0, 2022-07-04 09:00:00, None, 11.0, 920.0
None, 16.8, 9.0, 1014.0, 0.0, None, 17.1, 74.0, 2022-07-04 10:00:00, None, 12.0, 920.0
None, 21.1, 9.0, 1013.7, 0.0, None, 21.1, 50.0, 2022-07-04 11:00:00, None, 10.0, 920.0
None, 22.8, 9.0, 1012.5, 0.0, None, 23.4, 46.0, 2022-07-04 12:00:00, None, 10.0, 919.0
None, 24.0, 9.0, 1012.5, -0.1, None, 24.0, 43.0, 2022-07-04 13:00:00, None, 10.0, 919.0
None, 25.8, 9.0, 1011.3, -0.1, None, 26.2, 30.0, 2022-07-04 14:00:00, None, 6.0, 918.0
None, 26.1, 9.0, 1011.3, -0.3, None, 26.5, 30.0, 2022-07-04 15:00:00, None, 6.0, 918.0
None, 24.4, 9.0, 1011.6, -0.2, None, 26.5, 35.0, 2022-07-04 16:00:00, None, 8.0, 918.0
None, 21.4, 9.0, 1011.9, -0.3, None, 26.5, 45.0, 2022-07-04 17:00:00, None, 9.0, 918.0
None, 21.7, 9.0, 1011.8, -0.1, None, 26.5, 45.0, 2022-07-04 18:00:00, None, 10.0, 918.0
None, 23.4, 21.7, 1011.5, 0.0, None, 23.8, 37.0, 2022-07-04 19:00:00, None, 8.0, 918.0
None, 24.0, 21.7, 1011.4, -0.1, None, 24.3, 41.0, 2022-07-04 20:00:00, None, 10.0, 918.0
None, 20.1, 20.3, 1012.7, -0.2, None, 24.5, 47.0, 2022-07-04 21:00:00, None, 9.0, 919.0
None, 14.8, 14.7, 1014.0, 0.6, None, 24.5, 83.0, 2022-07-04 22:00:00, None, 12.0, 920.0
None, 13.5, 13.7, 1013.7, 0.0, None, 24.5, 89.0, 2022-07-04 23:00:00, None, 11.0, 920.0
None, 12.9, 12.7, 1013.6, 0.0, None, 24.5, 90.0, 2022-07-05 00:00:00, None, 12.0, 920.0
None, 11.4, 11.4, 1013.6, 0.1, None, 24.5, 94.0, 2022-07-05 01:00:00, None, 10.0, 920.0
None, 11.6, 10.9, 1013.5, 0.0, None, 24.5, 88.0, 2022-07-05 02:00:00, None, 9.0, 920.0
None, 10.9, 10.9, 1013.5, 0.1, None, 24.5, 93.0, 2022-07-05 03:00:00, None, 10.0, 920.0
None, 11.1, 10.0, 1013.6, 0.0, None, 24.5, 83.0, 2022-07-05 04:00:00, None, 9.0, 920.0
None, 9.0, 9.0, 1014.1, 0.1, None, 24.5, 96.0, 2022-07-05 05:00:00, None, 9.0, 920.0
None, 9.4, 8.7, 1014.0, 0.0, None, 24.5, 93.0, 2022-07-05 06:00:00, None, 8.0, 920.0
None, 10.9, 9.3, 1014.8, 0.1, None, 11.4, 87.0, 2022-07-05 07:00:00, None, 9.0, 921.0
None, 12.4, 9.3, 1013.5, 0.1, None, 12.5, 82.0, 2022-07-05 08:00:00, None, 9.0, 920.0
None, 14.5, 9.3, 1014.8, 0.0, None, 14.5, 73.0, 2022-07-05 09:00:00, None, 10.0, 921.0
None, 17.6, 9.3, 1013.9, 0.0, None, 17.7, 58.0, 2022-07-05 10:00:00, None, 10.0, 920.0
None, 18.9, 9.3, 1013.9, -0.1, None, 19.1, 54.0, 2022-07-05 11:00:00, None, 10.0, 920.0
None, 21.1, 9.3, 1013.8, -0.1, None, 21.3, 46.0, 2022-07-05 12:00:00, None, 10.0, 920.0
None, 22.2, 9.3, 1012.7, 0.0, None, 22.5, 42.0, 2022-07-05 13:00:00, None, 9.0, 919.0
None, 23.7, 9.3, 1012.5, -0.2, None, 24.1, 38.0, 2022-07-05 14:00:00, None, 8.0, 919.0
None, 23.9, 9.3, 1011.5, -0.4, None, 24.7, 35.0, 2022-07-05 15:00:00, None, 8.0, 918.0
None, 17.7, 9.3, 1013.1, -0.1, None, 24.7, 63.0, 2022-07-05 16:00:00, None, 11.0, 919.0
None, 12.5, 9.3, 1014.9, 3.1, None, 24.7, 86.0, 2022-07-05 17:00:00, None, 10.0, 920.0
None, 13.1, 9.3, 1014.8, 0.1, None, 24.7, 83.0, 2022-07-05 18:00:00, None, 10.0, 920.0
None, 13.1, 13.1, 1014.7, 0.2, None, 14.0, 92.0, 2022-07-05 19:00:00, None, 13.0, 920.0
None, 14.4, 13.0, 1014.4, 0.0, None, 14.6, 83.0, 2022-07-05 20:00:00, None, 11.0, 920.0
None, 12.6, 12.6, 1014.4, 0.0, None, 14.6, 96.0, 2022-07-05 21:00:00, None, 13.0, 920.0
None, 11.4, 11.2, 1014.2, 0.1, None, 14.6, 98.0, 2022-07-05 22:00:00, None, 12.0, 920.0
None, 10.1, 10.0, 1014.2, 0.0, None, 14.6, 98.0, 2022-07-05 23:00:00, None, 10.0, 920.0
None, 9.2, 9.3, 1015.2, None, None, 14.6, 99.0, 2022-07-06 00:00:00, None, 9.0, 921.0
None, 9.3, 9.1, 1015.1, 0.0, None, 14.6, 98.0, 2022-07-06 01:00:00, None, 9.0, 921.0
None, 8.3, 8.4, 1015.0, 0.1, None, 14.6, 99.0, 2022-07-06 02:00:00, None, 8.0, 921.0
None, 7.7, 7.5, 1015.1, 0.0, None, 14.6, 100.0, 2022-07-06 03:00:00, None, 7.0, 921.0
None, 6.9, 6.7, 1015.7, 0.0, None, 14.6, 99.0, 2022-07-06 04:00:00, None, 7.0, 921.0
None, 6.4, 6.3, 1016.3, 0.0, None, 14.6, 99.0, 2022-07-06 05:00:00, None, 6.0, 921.0
None, 6.1, 5.9, 1016.2, 0.1, None, 14.6, 99.0, 2022-07-06 06:00:00, None, 6.0, 921.0
None, 8.3, 5.9, 1016.0, 0.0, None, 8.3, 97.0, 2022-07-06 07:00:00, None, 8.0, 921.0
None, 9.9, 5.9, 1015.7, 0.1, None, 9.9, 95.0, 2022-07-06 08:00:00, None, 9.0, 921.0
None, 11.3, 5.9, 1015.8, 0.1, None, 11.3, 93.0, 2022-07-06 09:00:00, None, 10.0, 921.0
None, 12.8, 5.9, 1015.8, 0.1, None, 13.0, 84.0, 2022-07-06 10:00:00, None, 10.0, 921.0
None, 14.9, 5.9, 1014.6, -0.1, None, 15.0, 75.0, 2022-07-06 11:00:00, None, 10.0, 920.0
None, 17.9, 5.9, 1013.3, 0.0, None, 17.8, 65.0, 2022-07-06 12:00:00, None, 11.0, 919.0
