station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, ACTUAL_WIND_DIRECTION, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, -9.88, None, None, None, None, 2012-11-23 18:00:00, None, None, None, None, None
None, -9.86, None, None, None, None, 2012-11-23 19:00:00, None, None, None, None, None
None, -9.81, None, None, None, None, 2012-11-23 20:00:00, None, None, None, None, None
None, -9.78, None, None, None, None, 2012-11-23 21:00:00, None, None, None, None, None
None, -9.74, None, None, None, None, 2012-11-23 22:00:00, None, None, None, None, None
None, -9.71, None, None, None, None, 2012-11-23 23:00:00, None, None, None, None, None
None, -9.65, None, None, None, None, 2012-11-24 00:00:00, None, None, None, None, None
None, -9.62, None, None, None, None, 2012-11-24 01:00:00, None, None, None, None, None
None, -9.59, None, None, None, None, 2012-11-24 02:00:00, None, None, None, None, None
None, -9.55, None, None, None, None, 2012-11-24 03:00:00, None, None, None, None, None
None, -9.46, None, None, None, None, 2012-11-24 04:00:00, None, None, None, None, None
None, -9.38, None, None, None, None, 2012-11-24 05:00:00, None, None, None, None, None
None, -9.28, None, None, None, None, 2012-11-24 06:00:00, None, None, None, None, None
None, -9.21, None, None, None, None, 2012-11-24 07:00:00, None, None, None, None, None
None, -9.04, None, None, None, None, 2012-11-24 08:00:00, None, None, None, None, None
None, -8.78, None, None, None, None, 2012-11-24 09:00:00, None, None, None, None, None
None, -8.3, None, None, None, None, 2012-11-24 10:00:00, None, None, None, None, None
None, -7.97, None, None, None, None, 2012-11-24 11:00:00, None, None, None, None, None
None, -7.79, None, None, None, None, 2012-11-24 12:00:00, None, None, None, None, None
None, -7.58, None, None, None, None, 2012-11-24 13:00:00, None, None, None, None, None
None, -7.48, None, None, None, None, 2012-11-24 14:00:00, None, None, None, None, None
None, -7.4, None, None, None, None, 2012-11-24 15:00:00, None, None, None, None, None
None, -7.38, None, None, None, None, 2012-11-24 16:00:00, None, None, None, None, None
None, -7.38, None, None, None, None, 2012-11-24 17:00:00, None, None, None, None, None
None, -7.36, None, None, None, None, 2012-11-24 18:00:00, None, None, None, None, None
None, -7.36, None, None, None, None, 2012-11-24 19:00:00, None, None, None, None, None
None, -7.38, None, None, None, None, 2012-11-24 20:00:00, None, None, None, None, None
None, -7.4, None, None, None, None, 2012-11-24 21:00:00, None, None, None, None, None
None, -7.4, None, None, None, None, 2012-11-24 22:00:00, None, None, None, None, None
None, -7.4, None, None, None, None, 2012-11-24 23:00:00, None, None, None, None, None
None, -7.36, None, None, None, None, 2012-11-25 00:00:00, None, None, None, None, None
None, -7.33, None, None, None, None, 2012-11-25 01:00:00, None, None, None, None, None
None, -7.29, None, None, None, None, 2012-11-25 02:00:00, None, None, None, None, None
None, -7.24, None, None, None, None, 2012-11-25 03:00:00, None, None, None, None, None
None, -7.26, None, None, None, None, 2012-11-25 04:00:00, None, None, None, None, None
None, -7.31, None, None, None, None, 2012-11-25 05:00:00, None, None, None, None, None
None, -7.39, None, None, None, None, 2012-11-25 06:00:00, None, None, None, None, None
None, -7.49, None, None, None, None, 2012-11-25 07:00:00, None, None, None, None, None
None, -7.64, None, None, None, None, 2012-11-25 08:00:00, None, None, None, None, None
None, -7.78, None, None, None, None, 2012-11-25 09:00:00, None, None, None, None, None
None, -7.93, None, None, None, None, 2012-11-25 10:00:00, None, None, None, None, None
None, -8.09, None, None, None, None, 2012-11-25 11:00:00, None, None, None, None, None
None, -8.26, None, None, None, None, 2012-11-25 12:00:00, None, None, None, None, None
None, -8.39, None, None, None, None, 2012-11-25 13:00:00, None, None, None, None, None
None, -8.47, None, None, None, None, 2012-11-25 14:00:00, None, None, None, None, None
None, -8.51, None, None, None, None, 2012-11-25 15:00:00, None, None, None, None, None
None, -8.51, None, None, None, None, 2012-11-25 16:00:00, None, None, None, None, None
None, -8.48, None, None, None, None, 2012-11-25 17:00:00, None, None, None, None, None
None, -8.43, None, None, None, None, 2012-11-25 18:00:00, None, None, None, None, None
None, -8.39, None, None, None, None, 2012-11-25 19:00:00, None, None, None, None, None
None, -8.36, None, None, None, None, 2012-11-25 20:00:00, None, None, None, None, None
None, -8.31, None, None, None, None, 2012-11-25 21:00:00, None, None, None, None, None
None, -8.34, None, None, None, None, 2012-11-25 22:00:00, None, None, None, None, None
None, -8.36, None, None, None, None, 2012-11-25 23:00:00, None, None, None, None, None
None, -8.39, None, None, None, None, 2012-11-26 00:00:00, None, None, None, None, None
None, -8.45, None, None, None, None, 2012-11-26 01:00:00, None, None, None, None, None
None, -8.48, None, None, None, None, 2012-11-26 02:00:00, None, None, None, None, None
None, -8.5, None, None, None, None, 2012-11-26 03:00:00, None, None, None, None, None
None, -8.53, None, None, None, None, 2012-11-26 04:00:00, None, None, None, None, None
None, -8.57, None, None, None, None, 2012-11-26 05:00:00, None, None, None, None, None
None, -8.58, None, None, None, None, 2012-11-26 06:00:00, None, None, None, None, None
None, -8.61, None, None, None, None, 2012-11-26 07:00:00, None, None, None, None, None
None, -8.6, None, None, None, None, 2012-11-26 08:00:00, None, None, None, None, None
None, -8.62, None, None, None, None, 2012-11-26 09:00:00, None, None, None, None, None
None, -8.64, None, None, None, None, 2012-11-26 10:00:00, None, None, None, None, None
None, -8.67, None, None, None, None, 2012-11-26 11:00:00, None, None, None, None, None
None, -8.67, None, None, None, None, 2012-11-26 12:00:00, None, None, None, None, None
None, -8.67, None, None, None, None, 2012-11-26 13:00:00, None, None, None, None, None
None, -8.65, None, None, None, None, 2012-11-26 14:00:00, None, None, None, None, None
None, -8.61, None, None, None, None, 2012-11-26 15:00:00, None, None, None, None, None
None, -8.64, None, None, None, None, 2012-11-26 16:00:00, None, None, None, None, None
None, -8.74, None, None, None, None, 2012-11-26 17:00:00, None, None, None, None, None
None, -8.91, None, None, None, None, 2012-11-26 18:00:00, None, None, None, None, None
None, -9.14, None, None, None, None, 2012-11-26 19:00:00, None, None, None, None, None
None, -9.31, None, None, None, None, 2012-11-26 20:00:00, None, None, None, None, None
None, -9.41, None, None, None, None, 2012-11-26 21:00:00, None, None, None, None, None
None, -9.49, None, None, None, None, 2012-11-26 22:00:00, None, None, None, None, None
None, -9.55, None, None, None, None, 2012-11-26 23:00:00, None, None, None, None, None
None, -9.6, None, None, None, None, 2012-11-27 00:00:00, None, None, None, None, None
None, -9.59, None, None, None, None, 2012-11-27 01:00:00, None, None, None, None, None
None, -9.55, None, None, None, None, 2012-11-27 02:00:00, None, None, None, None, None
None, -9.53, None, None, None, None, 2012-11-27 03:00:00, None, None, None, None, None
None, -9.51, None, None, None, None, 2012-11-27 04:00:00, None, None, None, None, None
None, -9.51, None, None, None, None, 2012-11-27 05:00:00, None, None, None, None, None
None, -9.51, None, None, None, None, 2012-11-27 06:00:00, None, None, None, None, None
None, -9.5, None, None, None, None, 2012-11-27 07:00:00, None, None, None, None, None
None, -9.49, None, None, None, None, 2012-11-27 08:00:00, None, None, None, None, None
None, -9.49, None, None, None, None, 2012-11-27 09:00:00, None, None, None, None, None
None, -9.49, None, None, None, None, 2012-11-27 10:00:00, None, None, None, None, None
None, -9.47, None, None, None, None, 2012-11-27 11:00:00, None, None, None, None, None
None, -9.43, None, None, None, None, 2012-11-27 12:00:00, None, None, None, None, None
None, -9.36, None, None, None, None, 2012-11-27 13:00:00, None, None, None, None, None
None, -9.3, None, None, None, None, 2012-11-27 14:00:00, None, None, None, None, None
None, -9.26, None, None, None, None, 2012-11-27 15:00:00, None, None, None, None, None
None, -9.22, None, None, None, None, 2012-11-27 16:00:00, None, None, None, None, None
None, -9.17, None, None, None, None, 2012-11-27 17:00:00, None, None, None, None, None
None, -9.12, None, None, None, None, 2012-11-27 18:00:00, None, None, None, None, None
None, -9.08, None, None, None, None, 2012-11-27 19:00:00, None, None, None, None, None
None, -9.05, None, None, None, None, 2012-11-27 20:00:00, None, None, None, None, None
None, -9.03, None, None, None, None, 2012-11-27 21:00:00, None, None, None, None, None
None, -9.0, None, None, None, None, 2012-11-27 22:00:00, None, None, None, None, None
None, -9.0, None, None, None, None, 2012-11-27 23:00:00, None, None, None, None, None
None, -8.93, None, None, None, None, 2012-11-28 00:00:00, None, None, None, None, None
None, -8.87, None, None, None, None, 2012-11-28 01:00:00, None, None, None, None, None
None, -8.83, None, None, None, None, 2012-11-28 02:00:00, None, None, None, None, None
None, -8.78, None, None, None, None, 2012-11-28 03:00:00, None, None, None, None, None
None, -8.72, None, None, None, None, 2012-11-28 04:00:00, None, None, None, None, None
None, -8.65, None, None, None, None, 2012-11-28 05:00:00, None, None, None, None, None
None, -8.61, None, None, None, None, 2012-11-28 06:00:00, None, None, None, None, None
None, -8.53, None, None, None, None, 2012-11-28 07:00:00, None, None, None, None, None
None, -8.45, None, None, None, None, 2012-11-28 08:00:00, None, None, None, None, None
None, -8.32, None, None, None, None, 2012-11-28 09:00:00, None, None, None, None, None
None, -8.15, None, None, None, None, 2012-11-28 10:00:00, None, None, None, None, None
None, -7.88, None, None, None, None, 2012-11-28 11:00:00, None, None, None, None, None
None, -7.38, None, None, None, None, 2012-11-28 12:00:00, None, None, None, None, None
None, -7.4, None, None, None, None, 2012-11-28 13:00:00, None, None, None, None, None
None, -7.51, None, None, None, None, 2012-11-28 14:00:00, None, None, None, None, None
None, -7.55, None, None, None, None, 2012-11-28 15:00:00, None, None, None, None, None
None, -7.64, None, None, None, None, 2012-11-28 16:00:00, None, None, None, None, None
None, -7.88, None, None, None, None, 2012-11-28 17:00:00, None, None, None, None, None
None, -8.08, None, None, None, None, 2012-11-28 18:00:00, None, None, None, None, None
None, -8.34, None, None, None, None, 2012-11-28 19:00:00, None, None, None, None, None
None, -8.6, None, None, None, None, 2012-11-28 20:00:00, None, None, None, None, None
None, -8.76, None, None, None, None, 2012-11-28 21:00:00, None, None, None, None, None
None, -8.83, None, None, None, None, 2012-11-28 22:00:00, None, None, None, None, None
None, -8.76, None, None, None, None, 2012-11-28 23:00:00, None, None, None, None, None
None, -8.82, None, None, None, None, 2012-11-29 00:00:00, None, None, None, None, None
None, -8.93, None, None, None, None, 2012-11-29 01:00:00, None, None, None, None, None
None, -8.96, None, None, None, None, 2012-11-29 02:00:00, None, None, None, None, None
None, -9.11, None, None, None, None, 2012-11-29 03:00:00, None, None, None, None, None
None, -9.36, None, None, None, None, 2012-11-29 04:00:00, None, None, None, None, None
None, -9.52, None, None, None, None, 2012-11-29 05:00:00, None, None, None, None, None
None, -9.68, None, None, None, None, 2012-11-29 06:00:00, None, None, None, None, None
None, -9.78, None, None, None, None, 2012-11-29 07:00:00, None, None, None, None, None
None, -9.7, None, None, None, None, 2012-11-29 08:00:00, None, None, None, None, None
None, -9.68, None, None, None, None, 2012-11-29 09:00:00, None, None, None, None, None
None, -9.72, None, None, None, None, 2012-11-29 10:00:00, None, None, None, None, None
None, -9.86, None, None, None, None, 2012-11-29 11:00:00, None, None, None, None, None
None, -9.86, None, None, None, None, 2012-11-29 12:00:00, None, None, None, None, None
None, -9.75, None, None, None, None, 2012-11-29 13:00:00, None, None, None, None, None
None, -9.67, None, None, None, None, 2012-11-29 14:00:00, None, None, None, None, None
None, -9.63, None, None, None, None, 2012-11-29 15:00:00, None, None, None, None, None
None, -9.59, None, None, None, None, 2012-11-29 16:00:00, None, None, None, None, None
None, -9.55, None, None, None, None, 2012-11-29 17:00:00, None, None, None, None, None
None, -9.5, None, None, None, None, 2012-11-29 18:00:00, None, None, None, None, None
None, -9.44, None, None, None, None, 2012-11-29 19:00:00, None, None, None, None, None
None, -9.36, None, None, None, None, 2012-11-29 20:00:00, None, None, None, None, None
None, -9.28, None, None, None, None, 2012-11-29 21:00:00, None, None, None, None, None
None, -9.2, None, None, None, None, 2012-11-29 22:00:00, None, None, None, None, None
None, -9.15, None, None, None, None, 2012-11-29 23:00:00, None, None, None, None, None
None, -9.06, None, None, None, None, 2012-11-30 00:00:00, None, None, None, None, None
None, -8.98, None, None, None, None, 2012-11-30 01:00:00, None, None, None, None, None
None, -8.89, None, None, None, None, 2012-11-30 02:00:00, None, None, None, None, None
None, -8.8, None, None, None, None, 2012-11-30 03:00:00, None, None, None, None, None
None, -8.66, None, None, None, None, 2012-11-30 04:00:00, None, None, None, None, None
None, -8.54, None, None, None, None, 2012-11-30 05:00:00, None, None, None, None, None
None, -8.42, None, None, None, None, 2012-11-30 06:00:00, None, None, None, None, None
None, -8.0, None, None, None, None, 2012-11-30 07:00:00, None, None, None, None, None
None, -7.55, None, None, None, None, 2012-11-30 08:00:00, None, None, None, None, None
None, -7.8, None, None, None, None, 2012-11-30 09:00:00, None, None, None, None, None
None, -8.0, None, None, None, None, 2012-11-30 10:00:00, None, None, None, None, None
None, -8.24, None, None, None, None, 2012-11-30 11:00:00, None, None, None, None, None
None, -8.39, None, None, None, None, 2012-11-30 12:00:00, None, None, None, None, None
None, -8.38, None, None, None, None, 2012-11-30 13:00:00, None, None, None, None, None
None, -8.48, None, None, None, None, 2012-11-30 14:00:00, None, None, None, None, None
None, -8.64, None, None, None, None, 2012-11-30 15:00:00, None, None, None, None, None
None, -8.78, None, None, None, None, 2012-11-30 16:00:00, None, None, None, None, None
None, -8.97, None, None, None, None, 2012-11-30 17:00:00, None, None, None, None, None
