station_observations
pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
426.0, None, None, None, 2015-08-05 05:00:00, 6.6, None, None
426.0, None, None, None, 2015-08-05 06:00:00, 5.1, None, None
426.0, None, None, None, 2015-08-05 07:00:00, 5.1, None, None
426.0, None, None, None, 2015-08-05 08:00:00, 6.0, None, None
426.0, None, None, None, 2015-08-05 09:00:00, 5.2, None, None
427.0, None, None, None, 2015-08-05 10:00:00, 3.7, None, None
428.0, None, None, None, 2015-08-05 11:00:00, 3.2, None, None
428.0, None, None, None, 2015-08-05 12:00:00, 3.5, None, None
428.0, None, None, None, 2015-08-05 13:00:00, 3.6, None, None
427.0, None, None, None, 2015-08-05 14:00:00, 6.0, None, None
424.0, None, None, None, 2015-08-05 15:00:00, 7.6, None, None
423.0, None, None, None, 2015-08-05 16:00:00, 8.5, None, None
423.0, None, None, None, 2015-08-05 17:00:00, 9.2, None, None
425.0, None, None, None, 2015-08-05 18:00:00, 7.4, None, None
424.0, None, None, None, 2015-08-05 19:00:00, 9.4, None, None
424.0, None, None, None, 2015-08-05 20:00:00, 10.5, None, None
424.0, None, None, None, 2015-08-05 21:00:00, 9.6, None, None
425.0, None, None, None, 2015-08-05 22:00:00, 9.6, None, None
427.0, None, None, None, 2015-08-05 23:00:00, 7.2, None, None
432.0, None, None, None, 2015-08-06 00:00:00, 4.0, None, None
437.0, None, None, None, 2015-08-06 01:00:00, 3.1, None, None
443.0, None, None, None, 2015-08-06 02:00:00, 3.1, None, None
446.0, None, None, None, 2015-08-06 03:00:00, 3.3, None, None
447.0, None, None, None, 2015-08-06 04:00:00, 3.1, None, None
449.0, None, None, None, 2015-08-06 05:00:00, 2.9, None, None
451.0, None, None, None, 2015-08-06 06:00:00, 2.2, None, None
452.0, None, None, None, 2015-08-06 07:00:00, 2.2, None, None
453.0, None, None, None, 2015-08-06 08:00:00, 2.0, None, None
455.0, None, None, None, 2015-08-06 09:00:00, 1.5, None, None
456.0, None, None, None, 2015-08-06 10:00:00, 1.9, None, None
456.0, None, None, None, 2015-08-06 11:00:00, 2.1, None, None
457.0, None, None, None, 2015-08-06 12:00:00, 2.7, None, None
457.0, None, None, None, 2015-08-06 13:00:00, 2.9, None, None
457.0, None, None, None, 2015-08-06 14:00:00, 3.3, None, None
457.0, None, None, None, 2015-08-06 15:00:00, 4.0, None, None
457.0, None, None, None, 2015-08-06 16:00:00, 5.0, None, None
456.0, None, None, None, 2015-08-06 17:00:00, 5.9, None, None
456.0, None, None, None, 2015-08-06 18:00:00, 7.4, None, None
455.0, None, None, None, 2015-08-06 19:00:00, 8.3, None, None
455.0, None, None, None, 2015-08-06 20:00:00, 6.4, None, None
455.0, None, None, None, 2015-08-06 21:00:00, 6.6, None, None
456.0, None, None, None, 2015-08-06 22:00:00, 7.1, None, None
456.0, None, None, None, 2015-08-06 23:00:00, 7.2, None, None
456.0, None, None, None, 2015-08-07 00:00:00, 5.9, None, None
457.0, None, None, None, 2015-08-07 01:00:00, 6.2, None, None
457.0, None, None, None, 2015-08-07 02:00:00, 5.9, None, None
457.0, None, None, None, 2015-08-07 03:00:00, 5.7, None, None
457.0, None, None, None, 2015-08-07 04:00:00, 5.8, None, None
457.0, None, None, None, 2015-08-07 05:00:00, 5.7, None, None
458.0, None, None, None, 2015-08-07 06:00:00, 5.7, None, None
457.0, None, None, None, 2015-08-07 07:00:00, 5.5, None, None
458.0, None, None, None, 2015-08-07 08:00:00, 5.2, None, None
458.0, None, None, None, 2015-08-07 09:00:00, 4.8, None, None
458.0, None, None, None, 2015-08-07 10:00:00, 4.3, None, None
458.0, None, None, None, 2015-08-07 11:00:00, 4.9, None, None
458.0, None, None, None, 2015-08-07 12:00:00, 5.5, None, None
458.0, None, None, None, 2015-08-07 13:00:00, 5.5, None, None
457.0, None, None, None, 2015-08-07 14:00:00, 6.7, None, None
456.0, None, None, None, 2015-08-07 15:00:00, 7.4, None, None
454.0, None, None, None, 2015-08-07 16:00:00, 9.6, None, None
453.0, None, None, None, 2015-08-07 17:00:00, 10.7, None, None
454.0, None, None, None, 2015-08-07 18:00:00, 11.6, None, None
453.0, None, None, None, 2015-08-07 19:00:00, 12.0, None, None
453.0, None, None, None, 2015-08-07 20:00:00, 12.7, None, None
454.0, None, None, None, 2015-08-07 21:00:00, 10.3, None, None
455.0, None, None, None, 2015-08-07 22:00:00, 11.0, None, None
455.0, None, None, None, 2015-08-07 23:00:00, 10.5, None, None
455.0, None, None, None, 2015-08-08 00:00:00, 10.9, None, None
455.0, None, None, None, 2015-08-08 01:00:00, 10.7, None, None
455.0, None, None, None, 2015-08-08 02:00:00, 10.3, None, None
456.0, None, None, None, 2015-08-08 03:00:00, 9.4, None, None
457.0, None, None, None, 2015-08-08 04:00:00, 8.4, None, None
457.0, None, None, None, 2015-08-08 05:00:00, 8.2, None, None
457.0, None, None, None, 2015-08-08 06:00:00, 7.7, None, None
457.0, None, None, None, 2015-08-08 07:00:00, 7.7, None, None
457.0, None, None, None, 2015-08-08 08:00:00, 8.0, None, None
457.0, None, None, None, 2015-08-08 09:00:00, 7.9, None, None
457.0, None, None, None, 2015-08-08 10:00:00, 7.4, None, None
457.0, None, None, None, 2015-08-08 11:00:00, 7.6, None, None
457.0, None, None, None, 2015-08-08 12:00:00, 7.2, None, None
457.0, None, None, None, 2015-08-08 13:00:00, 7.7, None, None
455.0, None, None, None, 2015-08-08 14:00:00, 10.0, None, None
452.0, None, None, None, 2015-08-08 15:00:00, 11.5, None, None
453.0, None, None, None, 2015-08-08 16:00:00, 11.0, None, None
453.0, None, None, None, 2015-08-08 17:00:00, 12.5, None, None
453.0, None, None, None, 2015-08-08 18:00:00, 13.6, None, None
453.0, None, None, None, 2015-08-08 19:00:00, 14.1, None, None
453.0, None, None, None, 2015-08-08 20:00:00, 13.4, None, None
454.0, None, None, None, 2015-08-08 21:00:00, 14.7, None, None
453.0, None, None, None, 2015-08-08 22:00:00, 15.1, None, None
453.0, None, None, None, 2015-08-08 23:00:00, 14.3, None, None
453.0, None, None, None, 2015-08-09 00:00:00, 14.5, None, None
453.0, None, None, None, 2015-08-09 01:00:00, 15.1, None, None
454.0, None, None, None, 2015-08-09 02:00:00, 12.6, None, None
455.0, None, None, None, 2015-08-09 03:00:00, 11.9, None, None
456.0, None, None, None, 2015-08-09 04:00:00, 12.1, None, None
456.0, None, None, None, 2015-08-09 05:00:00, 11.6, None, None
456.0, None, None, None, 2015-08-09 06:00:00, 12.1, None, None
456.0, None, None, None, 2015-08-09 07:00:00, 12.4, None, None
456.0, None, None, None, 2015-08-09 08:00:00, 11.8, None, None
456.0, None, None, None, 2015-08-09 09:00:00, 11.6, None, None
456.0, None, None, None, 2015-08-09 10:00:00, 10.1, None, None
456.0, None, None, None, 2015-08-09 11:00:00, 9.5, None, None
457.0, None, None, None, 2015-08-09 12:00:00, 9.5, None, None
457.0, None, None, None, 2015-08-09 13:00:00, 9.6, None, None
455.0, None, None, None, 2015-08-09 14:00:00, 11.1, None, None
455.0, None, None, None, 2015-08-09 15:00:00, 11.1, None, None
454.0, None, None, None, 2015-08-09 16:00:00, 13.6, None, None
453.0, None, None, None, 2015-08-09 17:00:00, 12.6, None, None
453.0, None, None, None, 2015-08-09 18:00:00, 11.2, None, None
456.0, None, None, None, 2015-08-09 19:00:00, 13.6, None, None
455.0, None, None, None, 2015-08-09 20:00:00, 14.3, None, None
455.0, None, None, None, 2015-08-09 21:00:00, 13.4, None, None
459.0, None, None, None, 2015-08-09 22:00:00, 11.9, None, None
459.0, None, None, None, 2015-08-09 23:00:00, 12.8, None, None
459.0, None, None, None, 2015-08-10 00:00:00, 14.9, None, None
458.0, None, None, None, 2015-08-10 01:00:00, 13.2, None, None
460.0, None, None, None, 2015-08-10 02:00:00, 12.0, None, None
461.0, None, None, None, 2015-08-10 03:00:00, 10.3, None, None
461.0, None, None, None, 2015-08-10 04:00:00, 8.3, None, None
462.0, None, None, None, 2015-08-10 05:00:00, 8.2, None, None
462.0, None, None, None, 2015-08-10 06:00:00, 9.0, None, None
462.0, None, None, None, 2015-08-10 07:00:00, 8.7, None, None
462.0, None, None, None, 2015-08-10 08:00:00, 9.0, None, None
462.0, None, None, None, 2015-08-10 09:00:00, 8.0, None, None
462.0, None, None, None, 2015-08-10 10:00:00, 8.3, None, None
462.0, None, None, None, 2015-08-10 11:00:00, 8.3, None, None
462.0, None, None, None, 2015-08-10 12:00:00, 9.1, None, None
462.0, None, None, None, 2015-08-10 13:00:00, 8.9, None, None
461.0, None, None, None, 2015-08-10 14:00:00, 10.2, None, None
460.0, None, None, None, 2015-08-10 15:00:00, 11.4, None, None
460.0, None, None, None, 2015-08-10 16:00:00, 12.1, None, None
459.0, None, None, None, 2015-08-10 17:00:00, 11.9, None, None
459.0, None, None, None, 2015-08-10 18:00:00, 13.7, None, None
459.0, None, None, None, 2015-08-10 19:00:00, 13.8, None, None
459.0, None, None, None, 2015-08-10 20:00:00, 14.0, None, None
458.0, None, None, None, 2015-08-10 21:00:00, 15.2, None, None
458.0, None, None, None, 2015-08-10 22:00:00, 15.2, None, None
458.0, None, None, None, 2015-08-10 23:00:00, 15.6, None, None
458.0, None, None, None, 2015-08-11 00:00:00, 16.2, None, None
459.0, None, None, None, 2015-08-11 01:00:00, 14.8, None, None
459.0, None, None, None, 2015-08-11 02:00:00, 13.6, None, None
461.0, None, None, None, 2015-08-11 03:00:00, 11.9, None, None
461.0, None, None, None, 2015-08-11 04:00:00, 12.7, None, None
461.0, None, None, None, 2015-08-11 05:00:00, 12.6, None, None
461.0, None, None, None, 2015-08-11 06:00:00, 12.8, None, None
461.0, None, None, None, 2015-08-11 07:00:00, 12.2, None, None
461.0, None, None, None, 2015-08-11 08:00:00, 12.0, None, None
461.0, None, None, None, 2015-08-11 09:00:00, 12.2, None, None
461.0, None, None, None, 2015-08-11 10:00:00, 12.1, None, None
461.0, None, None, None, 2015-08-11 11:00:00, 11.2, None, None
461.0, None, None, None, 2015-08-11 12:00:00, 11.3, None, None
461.0, None, None, None, 2015-08-11 13:00:00, 12.1, None, None
461.0, None, None, None, 2015-08-11 14:00:00, 12.7, None, None
460.0, None, None, None, 2015-08-11 15:00:00, 12.8, None, None
459.0, None, None, None, 2015-08-11 16:00:00, 13.2, None, None
460.0, None, None, None, 2015-08-11 17:00:00, 12.8, None, None
460.0, None, None, None, 2015-08-11 18:00:00, 11.8, None, None
459.0, None, None, None, 2015-08-11 19:00:00, 14.7, None, None
458.0, None, None, None, 2015-08-11 20:00:00, 15.8, None, None
458.0, None, None, None, 2015-08-11 21:00:00, 16.0, None, None
458.0, None, None, None, 2015-08-11 22:00:00, 16.2, None, None
458.0, None, None, None, 2015-08-11 23:00:00, 16.0, None, None
458.0, None, None, None, 2015-08-12 00:00:00, 16.9, None, None
458.0, None, None, None, 2015-08-12 01:00:00, 16.9, None, None
459.0, None, None, None, 2015-08-12 02:00:00, 15.2, None, None
460.0, None, None, None, 2015-08-12 03:00:00, 14.3, None, None
461.0, None, None, None, 2015-08-12 04:00:00, 13.3, None, None
461.0, None, None, None, 2015-08-12 05:00:00, 13.6, None, None
461.0, None, None, None, 2015-08-12 06:00:00, 13.2, None, None
461.0, None, None, None, 2015-08-12 07:00:00, 13.2, None, None
461.0, None, None, None, 2015-08-12 08:00:00, 12.5, None, None
461.0, None, None, None, 2015-08-12 09:00:00, 13.3, None, None
461.0, None, None, None, 2015-08-12 10:00:00, 12.6, None, None
461.0, None, None, None, 2015-08-12 11:00:00, 12.4, None, None
461.0, None, None, None, 2015-08-12 12:00:00, 12.5, None, None
461.0, None, None, None, 2015-08-12 13:00:00, 12.6, None, None
459.0, None, None, None, 2015-08-12 14:00:00, 14.9, None, None
457.0, None, None, None, 2015-08-12 15:00:00, 16.5, None, None
456.0, None, None, None, 2015-08-12 16:00:00, 17.7, None, None
456.0, None, None, None, 2015-08-12 17:00:00, 17.8, None, None
457.0, None, None, None, 2015-08-12 18:00:00, 18.5, None, None
457.0, None, None, None, 2015-08-12 19:00:00, 19.1, None, None
457.0, None, None, None, 2015-08-12 20:00:00, 20.3, None, None
457.0, None, None, None, 2015-08-12 21:00:00, 20.1, None, None
457.0, None, None, None, 2015-08-12 22:00:00, 19.7, None, None
457.0, 0.0, None, None, 2015-08-12 23:00:00, 20.0, None, None
457.0, 0.0, None, None, 2015-08-13 00:00:00, 20.2, None, None
457.0, 0.0, None, None, 2015-08-13 01:00:00, 19.4, None, None
459.0, 0.0, None, None, 2015-08-13 02:00:00, 17.1, None, None
460.0, None, None, None, 2015-08-13 03:00:00, 16.6, None, None
460.0, None, None, None, 2015-08-13 04:00:00, 15.6, None, None
460.0, None, None, None, 2015-08-13 05:00:00, 16.4, None, None
460.0, None, None, None, 2015-08-13 06:00:00, 16.4, None, None
460.0, None, None, None, 2015-08-13 07:00:00, 17.2, None, None
460.0, None, None, None, 2015-08-13 08:00:00, 16.4, None, None
460.0, None, None, None, 2015-08-13 09:00:00, 15.6, None, None
460.0, None, None, None, 2015-08-13 10:00:00, 15.1, None, None
460.0, None, None, None, 2015-08-13 11:00:00, 14.5, None, None
461.0, None, None, None, 2015-08-13 12:00:00, 14.1, None, None
461.0, None, None, None, 2015-08-13 13:00:00, 14.2, None, None
460.0, None, None, None, 2015-08-13 14:00:00, 15.8, None, None
459.0, None, None, None, 2015-08-13 15:00:00, 14.2, None, None
459.0, None, None, None, 2015-08-13 16:00:00, 16.6, None, None
457.0, None, None, None, 2015-08-13 17:00:00, 16.7, None, None
457.0, None, None, None, 2015-08-13 18:00:00, 17.4, None, None
457.0, None, None, None, 2015-08-13 19:00:00, 18.7, None, None
457.0, None, None, None, 2015-08-13 20:00:00, 19.5, None, None
457.0, None, None, None, 2015-08-13 21:00:00, 19.4, None, None
458.0, None, None, None, 2015-08-13 22:00:00, 19.4, None, None
458.0, None, None, None, 2015-08-13 23:00:00, 18.7, None, None
458.0, None, None, None, 2015-08-14 00:00:00, 19.6, None, None
458.0, None, None, None, 2015-08-14 01:00:00, 19.4, None, None
458.0, None, None, None, 2015-08-14 02:00:00, 18.6, None, None
459.0, None, None, None, 2015-08-14 03:00:00, 18.2, None, None
459.0, None, None, None, 2015-08-14 04:00:00, 17.4, None, None
460.0, None, None, None, 2015-08-14 05:00:00, 16.9, None, None
460.0, None, None, None, 2015-08-14 06:00:00, 16.6, None, None
460.0, None, None, None, 2015-08-14 07:00:00, 15.3, None, None
461.0, None, None, None, 2015-08-14 08:00:00, 14.9, None, None
460.0, None, None, None, 2015-08-14 09:00:00, 15.4, None, None
460.0, None, None, None, 2015-08-14 10:00:00, 15.1, None, None
460.0, None, None, None, 2015-08-14 11:00:00, 13.7, None, None
460.0, None, None, None, 2015-08-14 12:00:00, 13.7, None, None
460.0, None, None, None, 2015-08-14 13:00:00, 13.4, None, None
460.0, None, None, None, 2015-08-14 14:00:00, 16.2, None, None
457.0, None, None, None, 2015-08-14 15:00:00, 17.4, None, None
457.0, None, None, None, 2015-08-14 16:00:00, 17.0, None, None
459.0, None, None, None, 2015-08-14 17:00:00, 12.7, None, None
460.0, None, None, None, 2015-08-14 18:00:00, 14.4, None, None
460.0, None, None, None, 2015-08-14 19:00:00, 12.1, None, None
461.0, None, None, None, 2015-08-14 20:00:00, 10.6, None, None
459.0, None, None, None, 2015-08-14 21:00:00, 13.8, None, None
458.0, None, None, None, 2015-08-14 22:00:00, 15.1, None, None
458.0, None, None, None, 2015-08-14 23:00:00, 14.9, None, None
459.0, None, None, None, 2015-08-15 00:00:00, 14.1, None, None
460.0, None, None, None, 2015-08-15 01:00:00, 12.6, None, None
461.0, None, None, None, 2015-08-15 02:00:00, 12.0, None, None
469.0, 1.0, None, None, 2015-08-15 03:00:00, 9.4, None, None
469.0, None, None, None, 2015-08-15 04:00:00, 9.0, None, None
469.0, None, None, None, 2015-08-15 05:00:00, 9.3, None, None
469.0, None, None, None, 2015-08-15 06:00:00, 8.8, None, None
469.0, None, None, None, 2015-08-15 07:00:00, 6.9, None, None
469.0, None, None, None, 2015-08-15 08:00:00, 8.7, None, None
469.0, None, None, None, 2015-08-15 09:00:00, 7.5, None, None
469.0, None, None, None, 2015-08-15 10:00:00, 6.1, None, None
470.0, None, None, None, 2015-08-15 11:00:00, 6.7, None, None
470.0, None, None, None, 2015-08-15 12:00:00, 6.4, None, None
470.0, None, None, None, 2015-08-15 13:00:00, 6.0, None, None
472.0, None, None, None, 2015-08-15 14:00:00, 5.6, None, None
472.0, None, None, None, 2015-08-15 15:00:00, 5.9, None, None
472.0, None, None, None, 2015-08-15 16:00:00, 6.0, None, None
471.0, None, None, None, 2015-08-15 17:00:00, 7.8, None, None
470.0, None, None, None, 2015-08-15 18:00:00, 6.8, None, None
471.0, None, None, None, 2015-08-15 19:00:00, 6.0, None, None
472.0, None, None, None, 2015-08-15 20:00:00, 5.9, None, None
471.0, None, None, None, 2015-08-15 21:00:00, 8.1, None, None
470.0, None, None, None, 2015-08-15 22:00:00, 8.1, None, None
471.0, None, None, None, 2015-08-15 23:00:00, 7.9, None, None
471.0, None, None, None, 2015-08-16 00:00:00, 6.4, None, None
474.0, None, None, None, 2015-08-16 01:00:00, 5.1, None, None
475.0, None, None, None, 2015-08-16 02:00:00, 5.6, None, None
475.0, None, None, None, 2015-08-16 03:00:00, 5.0, None, None
475.0, None, None, None, 2015-08-16 04:00:00, 5.0, None, None
475.0, None, None, None, 2015-08-16 05:00:00, 4.1, None, None
475.0, None, None, None, 2015-08-16 06:00:00, 4.8, None, None
475.0, None, None, None, 2015-08-16 07:00:00, 4.7, None, None
475.0, None, None, None, 2015-08-16 08:00:00, 4.9, None, None
475.0, None, None, None, 2015-08-16 09:00:00, 4.5, None, None
475.0, None, None, None, 2015-08-16 10:00:00, 4.6, None, None
475.0, None, None, None, 2015-08-16 11:00:00, 4.7, None, None
476.0, None, None, None, 2015-08-16 12:00:00, 4.6, None, None
478.0, None, None, None, 2015-08-16 13:00:00, 4.2, None, None
478.0, None, None, None, 2015-08-16 14:00:00, 4.8, None, None
478.0, None, None, None, 2015-08-16 15:00:00, 5.5, None, None
477.0, None, None, None, 2015-08-16 16:00:00, 5.3, None, None
478.0, None, None, None, 2015-08-16 17:00:00, 6.8, None, None
476.0, None, None, None, 2015-08-16 18:00:00, 7.2, None, None
477.0, None, None, None, 2015-08-16 19:00:00, 7.2, None, None
476.0, None, None, None, 2015-08-16 20:00:00, 7.9, None, None
476.0, None, None, None, 2015-08-16 21:00:00, 10.0, None, None
475.0, None, None, None, 2015-08-16 22:00:00, 9.9, None, None
475.0, None, None, None, 2015-08-16 23:00:00, 11.3, None, None
475.0, None, None, None, 2015-08-17 00:00:00, 11.0, None, None
476.0, None, None, None, 2015-08-17 01:00:00, 9.2, None, None
477.0, None, None, None, 2015-08-17 02:00:00, 8.0, None, None
478.0, None, None, None, 2015-08-17 03:00:00, 7.0, None, None
479.0, None, None, None, 2015-08-17 04:00:00, 5.9, None, None
479.0, None, None, None, 2015-08-17 05:00:00, 5.9, None, None
479.0, None, None, None, 2015-08-17 06:00:00, 5.8, None, None
479.0, None, None, None, 2015-08-17 07:00:00, 5.7, None, None
479.0, None, None, None, 2015-08-17 08:00:00, 5.6, None, None
479.0, None, None, None, 2015-08-17 09:00:00, 5.0, None, None
479.0, None, None, None, 2015-08-17 10:00:00, 4.9, None, None
479.0, None, None, None, 2015-08-17 11:00:00, 4.8, None, None
479.0, None, None, None, 2015-08-17 12:00:00, 5.1, None, None
479.0, None, None, None, 2015-08-17 13:00:00, 5.4, None, None
478.0, None, None, None, 2015-08-17 14:00:00, 7.5, None, None
475.0, None, None, None, 2015-08-17 15:00:00, 8.5, None, None
474.0, None, None, None, 2015-08-17 16:00:00, 10.0, None, None
